,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,WIFI,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
2680,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
2681,4,5,4,5,5,5,6,6,3,4,5,5,6,5,5
2682,5,6,5,5,5,5,6,6,5,4,4,6,6,6,5
2683,4,4,3,4,5,5,3,4,3,5,6,6,6,6,4
2684,3,3,3,4,4,4,3,3,1,2,2,2,2,2,3
2685,4,4,3,4,2,4,3,3,2,3,3,6,6,6,5
2686,5,3,3,4,4,4,3,3,4,3,3,6,3,6,3
2687,4,4,4,4,4,4,4,4,6,4,4,6,6,6,4
2688,4,6,6,4,5,4,6,6,3,4,4,4,6,6,4
2689,5,5,6,5,5,5,5,5,5,6,6,6,6,6,6
2690,5,4,6,4,4,5,6,6,4,4,6,4,6,5,5
2691,4,4,4,4,3,3,4,4,5,6,6,6,6,6,4
2692,4,2,2,2,3,3,2,2,3,6,6,4,6,6,3
2693,4,4,4,4,4,4,4,4,4,0,1,0,1,0,3
2694,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3
2695,5,5,4,4,4,4,5,4,5,4,6,3,6,6,4
2696,6,3,4,4,4,4,6,6,4,6,6,6,6,6,6
2697,5,3,4,5,4,4,6,6,5,4,6,6,6,6,4
2698,3,4,3,3,3,4,6,6,5,6,6,6,6,6,5
2699,5,5,4,5,5,5,6,6,5,6,6,6,6,6,5
2700,5,3,4,4,4,3,6,6,2,6,6,6,6,6,4
2701,5,4,3,4,5,4,4,4,1,4,0,0,0,0,4
2702,4,5,5,5,5,5,5,5,5,5,6,6,6,6,5
2703,6,4,4,4,4,4,6,4,2,6,6,6,6,6,4
2704,4,4,3,3,4,3,0,0,4,0,0,0,0,0,4
2705,3,4,4,4,5,4,6,6,4,6,6,6,6,6,4
2706,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3
2707,4,5,4,5,5,5,5,5,5,4,6,6,6,6,5
2708,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
2709,5,4,3,3,3,4,3,3,6,4,4,6,4,3,4
2710,4,4,4,4,5,4,4,4,5,3,3,4,3,4,3
2711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2712,5,3,3,5,5,5,5,5,3,6,6,6,6,6,4
2713,4,4,5,5,5,5,6,6,6,6,6,6,6,6,5
2714,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2715,5,5,5,3,4,4,6,6,4,4,3,5,6,6,5
2716,5,3,4,3,3,4,4,4,4,4,4,4,4,4,5
2717,4,4,3,5,4,5,4,4,6,4,4,6,3,6,5
2718,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2719,3,6,6,5,5,6,6,6,3,6,6,6,6,6,6
2720,6,4,4,5,5,5,6,6,3,5,6,6,6,6,5
2721,4,4,4,5,4,5,5,5,5,5,4,6,6,6,4
2722,4,3,3,4,4,4,4,4,4,4,3,5,6,6,4
2723,4,4,4,2,5,4,6,6,5,4,4,4,6,4,4
2724,4,4,4,5,5,5,5,5,5,6,6,6,6,6,5
2725,3,3,3,3,3,3,3,3,3,2,4,4,4,6,3
2726,6,6,6,6,6,6,6,6,6,6,5,6,6,4,4
2727,5,3,2,4,4,2,3,3,2,3,2,3,3,2,3
2728,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
2729,3,2,2,3,3,3,6,6,5,4,4,4,6,6,5
2730,3,6,6,6,4,6,3,3,3,6,6,6,6,6,3
2731,4,4,4,4,4,4,4,4,4,0,4,0,0,0,4
2732,3,6,4,3,3,4,6,6,5,6,6,6,6,6,5
2733,4,3,3,4,4,3,4,6,1,3,3,3,2,6,3
2734,0,4,4,4,4,4,4,4,5,6,6,4,6,6,4
2735,6,6,6,5,5,5,6,6,6,6,6,6,6,6,5
2736,4,6,6,5,6,5,6,6,5,5,6,6,6,6,5
2737,2,2,2,2,5,2,6,6,5,3,2,5,3,3,5
2738,6,3,6,4,6,5,6,6,1,3,6,6,6,4,4
2739,5,6,6,5,5,5,6,6,6,5,6,6,6,5,5
2740,6,2,3,4,4,3,6,6,1,4,6,3,6,3,3
2741,3,3,3,3,3,4,3,3,5,4,4,6,0,0,0
2742,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2743,3,3,4,4,4,4,6,6,4,4,4,4,4,6,4
2744,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2745,2,3,6,4,3,3,6,6,4,4,6,4,6,4,3
2746,6,6,6,4,4,4,6,6,5,5,6,5,6,5,4
2747,6,4,4,5,3,3,6,6,6,4,6,4,6,4,4
2748,5,4,4,5,5,5,6,6,4,4,3,3,3,3,4
2749,3,3,3,4,4,4,4,4,4,3,3,4,6,4,4
2750,4,4,3,5,5,4,4,4,5,5,4,5,5,5,5
2751,4,4,6,4,5,6,6,5,6,6,6,6,6,6,4
2752,5,4,3,4,6,4,6,6,6,3,4,6,6,6,4
2753,4,6,3,0,6,5,6,6,4,3,6,6,6,6,4
2754,4,4,3,0,4,6,6,6,4,6,6,4,6,5,5
2755,3,4,3,4,3,3,3,3,4,6,6,6,6,6,4
2756,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2757,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5
2758,5,3,3,4,0,4,6,4,6,6,6,6,6,6,4
2759,6,3,3,4,4,4,6,6,2,4,4,6,4,0,3
2760,4,4,4,4,4,4,4,4,3,3,3,4,4,6,4
2761,5,4,6,5,4,5,6,6,6,4,4,6,6,6,4
2762,5,5,4,4,4,3,6,6,4,3,6,4,4,4,4
2763,4,4,4,4,5,4,6,6,5,6,6,5,6,5,5
2764,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2765,5,3,4,4,4,4,6,6,6,4,4,6,6,6,4
2766,4,4,4,4,4,4,4,4,4,4,6,6,6,6,4
2767,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
2768,5,4,4,4,5,5,5,6,6,6,6,6,6,6,5
2769,4,4,6,5,5,5,6,6,4,6,6,6,6,6,4
2770,4,4,6,4,4,4,6,6,5,6,6,6,6,6,4
2771,5,5,5,5,5,5,6,6,5,6,6,6,6,6,5
2772,5,4,4,4,4,5,4,4,5,0,0,0,0,0,0
2773,5,6,6,3,4,5,6,6,5,6,6,6,6,6,5
2774,5,5,5,5,5,5,5,5,5,4,6,6,6,6,4
2775,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2776,5,5,4,5,5,5,6,6,5,6,6,6,6,6,0
2777,5,3,4,5,5,5,6,6,5,6,6,6,6,6,5
2778,5,3,3,5,3,5,4,4,5,3,6,6,6,6,4
2779,6,6,6,0,5,5,5,5,5,5,5,5,5,5,5
2780,3,3,4,4,3,3,6,6,5,6,6,6,6,6,4
2781,4,2,4,4,4,5,5,5,2,6,6,6,6,6,0
2782,4,4,4,3,3,4,6,6,5,6,6,6,6,6,4
2783,4,6,6,5,5,5,6,6,4,6,6,6,6,6,4
2784,2,2,4,5,5,5,5,5,4,6,6,6,6,0,5
2785,6,6,6,6,6,6,6,6,6,0,0,0,0,0,6
2786,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2787,5,5,4,5,5,4,5,5,5,6,6,6,6,6,4
2788,4,4,4,4,0,5,5,5,5,5,4,0,4,5,5
2789,4,3,4,4,4,3,6,6,5,4,4,5,4,6,4
2790,6,3,4,4,4,4,6,6,4,4,3,5,6,3,4
2791,3,4,3,5,4,5,4,4,4,4,6,6,6,6,4
2792,4,4,4,5,4,4,6,6,5,5,4,6,6,6,4
2793,3,1,1,5,5,5,6,6,5,4,3,4,6,6,3
2794,4,3,3,3,5,3,3,4,5,4,4,6,5,6,4
2795,4,4,4,5,5,5,6,6,5,4,6,4,6,6,4
2796,0,4,4,4,4,4,6,6,5,6,6,6,6,6,4
2797,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4
2798,3,3,3,5,5,5,5,5,4,5,6,6,6,6,4
2799,5,3,3,4,5,5,4,6,4,4,4,4,6,4,4
2800,4,6,6,4,6,3,6,6,6,6,6,6,6,6,3
2801,2,2,3,5,4,4,6,6,4,3,6,4,6,3,4
2802,4,2,3,4,3,4,6,6,6,6,6,6,6,6,4
2803,6,6,6,4,6,5,6,6,6,6,6,6,6,6,5
2804,5,4,4,5,5,5,5,5,6,5,6,5,5,5,5
2805,3,3,3,4,4,4,3,3,3,4,4,4,4,6,3
2806,4,3,3,4,4,4,4,4,4,4,3,4,3,3,4
2807,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
2808,6,4,4,5,5,5,6,6,6,5,6,5,6,5,5
2809,4,3,3,3,3,3,4,6,4,4,4,4,3,4,4
2810,6,4,4,5,6,2,6,6,4,6,6,6,6,6,5
2811,6,4,4,5,5,5,6,6,6,6,6,6,6,6,4
2812,4,4,3,4,4,4,4,4,4,6,6,6,6,6,4
2813,3,4,4,4,4,4,3,3,4,4,6,4,6,4,4
2814,5,6,6,5,4,4,4,6,6,6,6,6,6,6,4
2815,6,6,6,4,6,5,6,6,6,6,6,6,6,6,4
2816,6,4,6,5,5,5,6,6,6,6,6,6,6,6,3
2817,5,6,4,5,5,5,6,6,5,6,6,6,6,6,5
2818,0,3,2,4,3,3,6,6,2,3,2,1,2,6,3
2819,6,4,3,3,6,4,6,6,6,6,6,6,6,6,3
2820,5,3,6,4,5,5,5,5,6,6,6,6,6,6,4
2821,3,5,5,5,5,5,5,5,5,5,5,6,3,3,4
2822,6,6,6,5,5,5,5,5,6,6,6,6,6,6,5
2823,6,4,3,4,4,4,6,6,3,0,0,3,0,0,4
2824,3,4,3,4,4,3,4,4,0,5,6,5,6,5,4
2825,3,2,2,4,4,4,0,0,0,0,0,0,0,0,3
2826,4,4,5,5,5,5,5,5,5,5,6,6,6,6,5
2827,6,2,6,0,4,5,5,5,6,6,6,6,6,6,4
2828,4,4,4,4,4,4,6,6,4,3,6,4,6,3,5
2829,5,5,5,4,4,4,6,6,5,5,6,4,6,6,5
2830,5,6,4,5,5,4,6,6,5,5,6,6,6,6,5
2831,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5
2832,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
2833,3,3,4,5,5,4,6,6,2,4,6,4,6,4,4
2834,5,4,3,4,3,4,6,6,4,6,6,6,6,6,4
2835,4,4,4,4,4,4,4,6,4,4,6,6,6,6,4
2836,3,3,3,4,4,2,2,2,3,4,6,4,6,4,0
2837,4,4,3,4,4,4,6,6,3,6,6,5,6,2,4
2838,4,3,3,5,5,5,6,6,2,4,6,6,3,6,4
2839,4,5,4,4,5,5,5,5,6,5,5,5,6,4,5
2840,4,3,3,4,4,3,3,3,5,4,6,4,6,4,4
2841,6,5,5,4,6,5,6,6,6,6,6,5,6,6,5
2842,4,4,5,4,4,4,4,6,5,4,6,5,6,4,5
2843,5,6,6,5,5,3,6,6,5,5,6,6,6,6,5
2844,4,6,4,5,4,5,6,6,5,6,6,6,6,6,4
2845,6,6,4,4,3,4,4,4,5,6,6,4,6,6,0
2846,6,3,3,3,3,3,3,3,3,6,6,6,6,6,3
2847,4,3,4,4,4,4,3,4,4,4,4,4,3,3,4
2848,3,4,4,4,4,5,4,4,5,5,6,6,6,6,4
2849,5,4,4,4,4,4,3,3,4,4,2,6,3,6,4
2850,4,5,4,4,4,5,4,4,4,4,5,4,6,6,4
2851,4,3,3,2,3,4,6,6,3,6,6,6,6,6,3
2852,5,4,4,4,5,4,4,3,4,4,4,3,5,5,5
2853,1,2,3,0,1,1,3,3,1,2,2,3,5,4,2
2854,4,4,4,5,4,5,6,6,6,4,4,4,4,4,5
2855,4,3,4,4,4,3,4,4,3,4,4,4,3,6,4
2856,3,3,3,3,4,4,3,3,3,3,3,6,3,6,3
2857,5,5,5,5,5,5,5,5,4,5,5,5,6,6,5
2858,4,5,4,4,4,4,3,3,5,4,4,6,5,6,4
2859,5,3,3,4,3,3,6,6,6,4,4,4,4,2,4
2860,5,4,4,4,4,4,3,3,4,4,5,4,4,6,4
2861,6,5,5,3,5,6,6,6,6,6,6,5,6,6,1
2862,5,4,4,4,4,4,6,6,3,6,6,4,6,4,4
2863,5,0,0,3,3,3,3,3,0,2,2,4,0,3,3
2864,5,4,5,4,5,5,5,5,5,3,4,5,6,4,4
2865,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2866,6,3,2,3,5,5,6,6,6,6,6,6,6,6,3
2867,4,4,4,4,4,4,4,4,2,4,3,4,0,4,4
2868,4,3,3,4,3,0,4,4,2,3,3,0,3,3,3
2869,6,4,3,5,5,5,6,6,6,5,6,5,6,5,5
2870,6,3,6,3,3,3,6,1,2,3,6,2,6,3,3
2871,5,5,5,5,5,5,5,5,5,5,6,5,6,5,5
2872,4,4,4,4,4,4,4,4,4,5,6,5,6,5,4
2873,6,3,3,4,4,4,6,6,2,3,6,6,6,3,3
2874,6,6,4,4,4,4,6,6,6,6,6,6,6,6,4
2875,5,4,4,4,4,4,4,4,5,6,6,6,6,6,4
2876,5,4,4,5,4,4,3,4,5,3,4,3,2,6,4
2877,5,3,3,4,3,3,6,6,2,5,6,4,6,3,4
2878,6,4,0,6,5,5,6,6,6,6,6,6,6,6,5
2879,4,3,2,3,3,3,3,3,3,4,3,5,6,4,4
2880,4,2,3,4,4,4,3,3,3,6,6,3,6,3,3
2881,4,3,3,4,3,4,3,3,1,6,6,6,6,6,4
2882,3,2,3,3,4,4,6,6,3,3,6,4,6,3,2
2883,4,4,4,4,4,4,6,6,4,4,3,3,3,6,3
2884,4,2,3,5,5,2,6,6,5,5,5,5,6,6,5
2885,4,3,4,5,4,4,6,6,6,6,6,6,6,6,4
2886,6,3,6,4,4,4,6,6,4,4,6,3,6,3,4
2887,4,3,3,4,4,4,6,6,4,6,6,6,6,6,4
2888,3,3,4,3,5,3,4,4,5,6,6,6,6,6,4
2889,6,4,4,3,4,4,6,6,2,4,0,4,0,4,3
2890,4,4,4,3,4,4,4,4,4,4,4,4,4,2,4
2891,5,5,4,5,4,5,6,6,5,6,6,6,6,6,4
2892,5,4,4,5,5,5,6,6,4,3,5,5,6,6,5
2893,4,4,3,3,4,4,6,6,4,6,6,3,6,5,4
2894,4,4,2,4,3,3,6,6,6,6,6,6,6,6,4
2895,5,4,5,5,5,4,5,5,5,0,0,0,0,0,5
2896,3,3,3,3,3,3,3,3,5,3,6,6,6,6,4
2897,4,3,4,3,3,3,3,3,6,3,3,4,6,3,4
2898,6,6,6,4,3,4,3,3,4,4,6,6,6,6,3
2899,5,3,4,4,4,2,4,0,3,6,6,4,6,4,4
2900,3,3,4,5,5,5,6,6,6,6,6,6,6,6,4
2901,4,3,3,3,4,4,3,3,6,6,6,6,6,6,4
2902,5,5,4,5,5,4,4,4,6,6,6,6,6,6,5
2903,3,3,1,3,3,3,3,3,3,6,6,6,6,6,3
2904,6,2,2,3,3,3,6,6,6,6,6,6,6,6,3
2905,4,2,3,4,5,5,4,5,5,5,6,6,6,6,3
2906,6,6,6,6,4,6,4,4,3,3,4,6,6,6,4
2907,3,2,3,2,3,3,6,2,3,6,6,6,6,6,2
2908,3,3,3,4,4,4,6,3,2,6,6,6,6,6,3
2909,3,2,3,4,3,2,3,3,4,3,3,4,6,4,3
2910,4,4,4,3,4,4,4,4,4,6,6,6,6,6,4
2911,3,3,5,4,4,4,6,6,5,4,6,6,6,6,4
2912,3,6,6,4,0,3,3,3,4,3,3,3,3,3,4
2913,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2914,3,6,6,3,4,3,6,6,3,6,6,6,6,6,3
2915,4,4,3,4,4,4,6,6,4,6,3,6,6,6,4
2916,3,3,0,4,5,4,3,3,5,4,3,6,6,6,3
2917,4,2,6,3,6,4,6,6,6,6,6,6,6,6,4
2918,4,3,2,4,4,4,4,4,4,4,6,6,6,6,4
2919,4,4,5,5,5,4,5,5,5,5,5,6,5,6,5
2920,5,5,5,5,5,4,6,6,4,4,4,4,4,4,5
2921,4,5,4,5,5,5,5,5,5,5,5,5,6,6,5
2922,6,4,4,3,3,4,3,3,4,6,6,6,6,6,4
2923,4,4,4,4,6,4,6,6,3,4,6,6,6,6,4
2924,3,2,2,3,4,4,6,6,6,4,4,4,5,3,4
2925,5,6,5,5,6,5,6,5,6,6,6,6,6,6,5
2926,5,5,5,5,5,5,5,5,5,5,6,5,6,6,5
2927,5,4,3,0,4,4,6,6,6,6,6,6,6,6,4
2928,5,3,3,4,4,4,6,6,6,3,6,4,6,6,4
2929,5,4,4,4,3,4,4,4,3,6,6,6,6,6,4
2930,5,6,6,4,3,3,3,6,6,3,3,4,6,4,5
2931,4,3,3,3,2,2,6,6,6,6,6,6,6,6,3
2932,4,3,3,3,5,4,4,5,6,6,6,6,6,6,4
2933,5,3,3,1,3,3,3,3,6,2,3,2,2,3,2
2934,4,4,4,4,4,3,6,6,4,4,6,3,6,3,3
2935,3,4,4,1,2,3,2,2,2,6,6,6,6,6,3
2936,4,4,6,3,3,3,6,6,3,4,6,4,6,2,4
2937,3,6,3,4,4,4,4,4,6,6,6,6,6,6,3
2938,4,4,3,1,3,2,6,6,2,3,6,3,6,3,3
2939,0,0,0,0,3,3,0,0,4,0,0,4,0,4,4
2940,5,6,6,5,5,5,5,5,3,5,6,6,6,6,5
2941,6,5,6,5,5,5,6,6,6,4,6,5,6,4,5
2942,5,4,4,5,5,5,6,6,5,4,4,5,6,4,5
2943,6,4,4,5,6,5,6,6,6,6,6,6,6,6,4
2944,5,3,5,4,4,4,4,4,4,4,3,3,3,3,5
2945,5,5,5,3,5,3,6,6,5,5,6,6,6,6,4
2946,4,6,6,4,5,4,4,6,5,5,5,5,6,5,5
2947,4,2,3,4,5,4,6,6,3,4,3,4,1,6,4
2948,6,3,4,5,5,5,6,6,6,6,6,6,6,6,5
2949,6,3,6,4,4,4,5,6,6,6,6,6,6,6,4
2950,3,3,3,4,5,5,5,6,5,6,6,4,6,6,4
2951,5,4,4,5,5,5,3,3,4,4,6,3,6,6,4
2952,5,4,4,5,4,5,4,5,5,6,6,6,6,6,4
2953,6,4,4,4,2,3,6,6,6,6,6,6,6,6,3
2954,5,2,4,4,4,4,6,6,3,4,6,4,6,6,4
2955,6,3,6,3,3,3,6,6,4,6,6,6,6,6,3
2956,6,4,3,3,2,3,6,6,5,6,6,6,6,6,4
2957,6,3,3,4,4,4,6,3,5,4,3,4,6,6,4
