,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,WIFI,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
866,3,2,3,4,5,4,6,4,0,0,0,0,0,0,0
867,6,6,6,4,6,4,6,6,6,6,6,6,6,6,3
868,6,6,6,4,6,4,6,6,6,6,6,6,6,6,4
869,6,6,6,4,3,4,6,6,4,5,4,5,6,4,4
870,6,6,6,4,5,4,6,6,5,5,6,4,6,2,4
871,0,0,4,4,4,4,6,6,6,6,6,6,6,6,4
872,3,3,3,4,6,4,6,6,4,6,6,6,6,6,3
873,2,2,2,4,4,4,3,3,5,4,4,4,3,6,3
874,6,6,6,6,6,5,6,0,0,0,0,0,0,0,4
875,3,5,4,4,3,5,6,6,6,6,6,6,6,6,4
876,3,3,4,5,4,5,4,4,3,3,4,4,6,6,4
877,6,4,4,5,5,5,6,6,6,6,6,6,6,6,4
878,3,4,3,4,4,5,4,4,4,5,4,5,4,5,5
879,3,1,1,4,1,2,0,2,2,4,4,4,4,4,3
880,3,3,3,4,3,4,3,3,2,3,3,3,3,3,3
881,6,6,6,6,4,4,6,6,3,6,6,6,6,6,4
882,5,5,5,5,5,5,5,5,6,5,5,5,6,5,5
883,2,2,3,4,4,4,4,4,5,4,6,5,6,6,3
884,4,4,4,4,4,4,6,6,4,4,6,6,6,6,4
885,4,3,3,4,3,4,6,4,6,4,3,6,6,6,4
886,3,3,3,3,3,3,3,3,6,2,6,4,6,4,3
887,3,2,2,3,4,4,6,6,1,4,4,6,3,6,3
888,6,4,4,4,4,6,0,6,3,4,6,4,6,2,4
889,4,3,3,4,4,4,0,6,2,3,3,6,4,6,4
890,6,6,3,5,5,5,5,6,6,5,6,4,6,5,4
891,4,5,5,4,4,4,4,4,4,3,3,3,3,3,4
892,6,6,3,4,4,4,6,6,6,3,6,6,6,6,4
893,4,6,6,4,4,4,6,6,4,6,6,6,6,6,5
894,6,6,4,4,4,6,6,6,6,2,6,6,6,6,6
895,3,2,2,3,4,4,6,3,2,3,4,4,6,4,4
896,5,4,4,5,5,4,6,6,6,3,3,4,3,6,4
897,2,3,4,4,4,5,6,6,6,3,6,6,6,6,3
898,4,4,5,5,5,5,5,4,2,5,6,5,6,6,4
899,4,4,4,4,4,4,3,4,4,6,6,6,6,6,4
900,4,6,6,4,4,3,4,4,5,3,6,4,6,6,4
901,3,3,3,1,4,3,6,6,6,3,3,3,6,6,3
902,3,0,3,4,0,3,4,4,5,5,4,4,4,5,5
903,0,0,4,3,0,3,2,2,0,1,6,6,6,6,3
904,4,4,4,4,4,0,4,4,4,6,6,6,6,6,6
905,5,4,4,5,5,5,6,2,0,4,0,5,0,5,5
906,5,5,4,4,5,4,4,5,3,3,0,5,0,4,4
907,5,4,4,3,4,4,4,4,6,3,3,4,4,6,4
908,6,6,6,2,5,6,5,5,0,4,6,6,6,4,4
909,4,5,6,5,5,5,6,6,6,6,6,5,6,6,5
910,4,3,3,4,4,4,3,3,3,4,4,6,4,6,4
911,6,4,4,4,4,4,4,4,6,6,6,6,6,6,4
912,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4
913,5,4,5,5,5,5,5,5,5,6,6,6,6,6,5
914,6,3,2,2,3,3,6,6,6,6,6,6,6,6,4
915,4,6,6,6,4,4,6,6,0,0,0,0,0,0,0
916,4,6,3,4,4,6,6,6,6,6,6,6,6,6,4
917,6,6,2,3,4,6,6,6,6,6,6,6,6,6,4
918,3,2,4,4,4,4,6,6,4,6,6,6,6,6,4
919,4,4,5,3,3,5,6,6,6,6,6,6,6,6,5
920,4,2,4,5,5,5,6,6,5,5,6,6,3,6,5
921,4,4,3,5,5,5,6,6,5,5,6,6,2,6,4
922,4,6,3,1,4,2,6,6,6,6,6,6,6,6,3
923,4,0,3,1,0,0,0,0,0,1,0,0,0,0,0
924,6,3,3,4,5,5,6,6,6,6,6,6,6,6,3
925,4,4,4,5,5,5,6,6,5,5,6,6,6,6,5
926,4,4,4,5,4,4,4,4,6,4,4,4,4,4,4
927,5,3,3,3,3,4,3,3,4,6,6,4,6,6,4
928,4,3,3,4,4,4,3,3,5,4,6,4,6,6,4
929,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
931,6,2,2,4,5,4,6,4,4,4,6,4,6,4,4
932,4,2,3,5,5,4,4,4,4,4,4,6,6,6,4
933,6,6,6,6,5,5,5,5,6,5,5,5,5,5,5
934,3,3,3,3,2,3,6,6,3,4,6,6,6,6,3
935,4,3,6,5,4,5,6,6,4,5,6,6,4,6,4
936,4,4,4,4,4,4,6,6,1,3,3,6,6,6,4
937,4,4,3,5,5,5,6,6,5,5,5,5,3,4,4
938,3,3,4,4,5,4,0,0,5,0,0,0,0,0,4
939,5,3,5,5,5,5,6,6,5,5,5,5,6,6,5
940,4,4,4,3,4,4,6,6,6,4,6,6,6,6,4
941,6,3,3,5,5,5,5,5,6,6,6,6,6,6,4
942,3,3,3,3,3,3,3,3,3,6,6,6,6,6,3
943,6,3,3,4,4,4,6,6,6,4,6,6,5,5,4
944,6,6,6,4,4,5,6,6,6,6,6,6,6,6,4
945,6,4,3,5,5,4,6,6,3,6,6,4,6,6,4
946,4,3,2,3,4,3,3,6,6,6,6,4,6,6,0
947,3,3,3,3,3,3,3,3,1,3,3,6,6,6,3
948,6,4,4,4,5,5,6,4,6,6,6,6,6,6,5
949,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5
950,0,2,3,4,0,3,0,0,4,0,0,0,0,0,4
951,3,4,4,5,4,3,3,3,4,6,6,4,6,6,5
952,3,3,3,2,3,2,2,2,3,6,6,6,6,6,3
953,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
954,5,5,4,4,4,4,6,6,5,6,6,5,6,6,4
955,3,3,4,4,4,4,4,4,4,5,0,0,0,0,4
956,4,4,4,4,4,4,4,4,4,4,4,4,6,6,5
957,6,3,4,5,5,5,5,5,4,4,3,4,6,6,4
958,4,2,2,3,3,4,3,3,5,4,4,4,3,3,3
959,4,5,6,3,4,4,3,4,3,6,6,4,6,6,4
960,4,4,4,4,3,4,6,6,6,4,6,4,6,6,4
961,4,2,1,3,3,2,2,2,4,6,6,3,6,6,3
962,5,4,4,4,3,3,3,4,5,5,5,4,4,3,2
963,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
964,6,3,4,4,5,5,6,6,4,5,0,0,0,0,5
965,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
966,6,4,4,4,4,4,6,6,5,3,6,6,6,6,4
967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,5,6,5,5,6,5,6,6,6,5,5,5,6,6,4
969,3,6,6,4,4,4,6,6,6,6,4,6,6,6,4
970,6,6,6,4,5,5,6,6,4,5,6,5,6,4,4
971,3,4,6,4,4,4,6,6,6,6,6,4,6,6,4
972,4,4,4,4,3,4,6,6,2,4,6,4,6,6,4
973,6,5,4,4,4,4,6,6,6,4,6,4,6,5,4
974,6,6,6,4,4,3,6,6,6,6,6,6,6,6,3
975,0,2,2,4,1,4,6,6,0,4,6,3,6,4,2
976,6,4,3,4,3,3,6,6,6,4,6,6,6,6,4
977,6,4,4,4,4,0,6,6,0,6,6,5,6,5,5
978,6,6,0,4,6,4,5,4,6,4,6,6,6,6,4
979,6,6,6,6,6,3,6,6,6,6,6,6,6,6,3
980,3,3,3,4,3,4,6,6,5,5,6,6,6,6,4
981,3,4,4,3,5,5,4,4,5,6,6,6,6,6,4
982,5,5,5,5,5,5,5,5,1,5,5,6,6,6,3
983,5,5,5,5,3,5,6,6,6,5,5,6,6,6,5
984,4,4,5,5,4,4,4,4,5,5,4,4,4,5,5
985,6,3,6,6,4,5,5,6,4,6,6,6,6,6,4
986,3,3,6,4,4,4,4,3,6,6,6,6,6,6,4
987,3,2,2,4,4,4,4,4,4,5,5,4,4,5,3
988,6,6,3,3,3,3,3,3,6,3,6,4,6,3,3
989,3,6,4,4,4,4,6,6,6,6,6,6,6,6,4
990,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
991,4,4,6,4,5,4,6,6,6,4,4,6,6,6,5
992,4,3,3,3,3,4,4,4,4,6,6,6,6,6,4
993,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
994,3,2,3,4,4,4,3,3,4,4,3,3,3,3,4
995,6,3,3,3,4,3,3,3,2,3,6,0,0,0,3
996,3,3,3,4,4,4,6,6,4,4,4,4,4,4,4
997,4,3,3,4,3,4,2,2,2,4,6,6,6,6,4
998,2,2,3,4,4,4,2,2,4,3,2,6,6,6,4
999,3,4,3,5,5,5,6,6,4,5,2,6,2,6,4
1000,5,5,5,1,5,5,5,5,5,5,5,5,5,5,4
1001,6,3,3,4,4,4,6,6,6,6,6,6,6,6,4
1002,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4
1003,3,3,3,3,3,3,3,3,3,1,6,4,6,4,4
1004,0,6,5,5,5,5,6,6,6,6,0,5,0,5,5
1005,3,2,3,3,2,3,0,3,3,3,6,5,6,4,4
1006,6,3,3,4,4,6,6,6,2,3,6,5,6,5,5
1007,6,4,6,4,4,4,6,6,6,4,3,6,4,4,4
1008,3,3,3,2,4,4,4,4,5,4,4,6,6,6,4
1009,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5
1010,0,3,3,4,4,4,4,4,6,4,6,4,6,4,3
1011,3,6,4,3,4,3,6,6,6,3,6,6,6,6,4
1012,5,4,5,5,5,5,5,5,3,3,3,3,3,3,4
1013,3,6,4,3,6,4,6,6,6,4,6,6,6,6,4
1014,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1015,4,4,6,4,4,4,6,6,6,6,6,6,6,6,4
1016,3,6,6,4,6,5,6,6,6,6,6,6,6,6,4
1017,3,6,6,5,6,6,6,6,4,2,4,6,6,6,3
1018,2,3,3,3,2,2,6,6,6,6,6,6,6,6,2
1019,6,4,4,4,6,4,6,6,6,5,6,6,6,6,5
1020,4,6,6,3,4,5,6,6,6,6,6,6,6,6,4
1021,6,3,6,4,4,4,6,6,6,6,6,6,6,6,4
1022,3,1,1,4,4,4,3,3,4,5,4,5,6,6,3
1023,0,5,5,5,5,5,6,6,6,4,6,5,6,5,5
1024,3,3,3,4,4,3,3,3,4,3,3,3,4,4,3
1025,3,6,6,4,6,4,6,6,6,5,6,6,6,0,4
1026,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
1027,3,4,3,4,4,4,0,6,2,6,6,0,5,0,4
1028,4,4,4,4,4,4,4,4,3,5,5,5,6,5,4
1029,2,3,3,5,5,4,5,5,6,6,6,6,6,6,4
1030,2,3,3,4,4,4,4,4,6,6,6,5,6,6,3
1031,3,2,2,5,4,4,6,6,4,4,5,5,5,4,3
1032,6,3,6,4,5,5,6,6,5,5,6,6,6,6,4
1033,3,3,4,5,5,5,5,5,5,5,6,6,6,5,4
1034,3,3,3,4,3,3,3,3,4,2,3,3,6,3,3
1035,3,3,4,4,4,4,2,4,5,6,6,6,6,6,3
1036,6,4,6,5,4,5,6,6,5,5,6,6,6,6,4
1037,5,6,6,3,3,3,6,6,4,6,6,6,6,6,4
1038,6,6,6,4,3,1,6,6,1,6,6,6,6,6,3
1039,4,5,5,5,5,5,6,6,5,6,6,6,6,6,5
1040,6,6,2,4,4,2,0,2,5,5,6,5,6,3,4
1041,5,5,5,4,5,6,5,6,6,6,6,6,6,6,4
1042,6,3,4,4,4,4,6,6,5,6,6,6,6,6,4
1043,5,3,4,5,4,6,6,6,4,6,6,6,6,6,5
1044,6,6,6,6,6,6,6,6,6,0,0,6,0,0,6
1045,5,4,4,5,5,5,5,5,5,4,4,5,6,6,5
1046,4,4,3,4,4,4,6,6,4,4,4,6,6,6,4
1047,6,4,3,4,5,4,6,6,4,5,4,6,6,6,4
1048,4,3,3,3,3,3,3,3,2,3,3,3,6,3,3
1049,3,2,3,3,4,3,6,6,2,6,6,6,6,6,3
1050,4,4,4,4,4,4,4,4,4,5,5,6,6,6,4
1051,5,4,4,5,3,3,3,3,3,5,4,3,4,4,4
1052,4,3,3,4,4,5,4,5,4,6,6,4,5,6,4
1053,5,4,5,5,4,3,4,4,5,5,6,5,6,6,5
1054,3,4,6,4,6,3,6,3,6,6,6,6,6,6,4
1055,4,3,0,4,3,2,6,6,3,6,6,6,6,6,3
1056,0,4,4,5,5,4,6,6,6,4,6,6,6,6,4
1057,5,4,3,4,5,5,4,4,6,5,6,6,6,6,4
1058,4,2,3,4,5,4,3,3,1,6,6,6,6,6,4
1059,4,6,6,5,4,4,6,6,5,6,6,6,6,6,4
1060,4,3,3,4,4,4,4,4,5,6,6,6,6,6,5
1061,4,6,4,4,4,5,4,4,3,6,6,6,6,6,4
1062,6,6,4,4,4,4,4,4,4,6,6,4,6,6,4
1063,4,4,4,4,4,4,4,4,5,0,0,0,0,0,6
1064,3,4,3,3,3,3,3,3,5,3,3,6,6,6,4
1065,0,0,5,0,4,4,4,4,0,5,5,0,0,0,4
1066,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1067,4,4,4,5,5,5,5,5,3,5,6,4,6,5,5
1068,6,3,3,4,4,3,6,6,3,3,6,5,6,1,3
1069,4,3,3,4,4,4,4,4,4,4,4,5,4,6,4
1070,6,2,3,5,4,4,6,6,3,4,5,4,6,6,4
1071,4,2,3,3,4,5,6,6,6,6,6,4,6,6,4
1072,4,4,4,4,6,4,6,4,4,6,6,6,6,6,4
1073,3,3,3,3,3,4,6,6,4,5,6,5,6,4,3
1074,3,4,3,5,5,4,4,4,6,5,6,5,6,5,5
1075,6,2,6,4,4,4,4,4,6,4,4,4,2,3,3
1076,4,3,3,5,3,3,2,2,4,3,3,4,6,6,4
1077,3,3,3,4,4,4,6,6,4,5,6,5,6,6,4
1078,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1079,3,3,3,4,2,2,2,2,3,4,4,6,2,6,3
1080,4,3,3,5,5,5,6,6,3,3,6,4,6,4,4
1081,6,2,6,3,4,4,6,6,2,6,6,6,6,6,3
1082,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1083,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3
1084,6,3,6,4,4,4,4,4,4,6,6,6,6,6,4
1085,6,3,6,5,5,5,6,6,5,6,6,6,6,6,4
1086,3,3,4,4,4,4,4,4,4,4,6,6,6,6,3
1087,6,6,6,5,5,5,5,5,5,5,6,6,6,6,5
1088,6,3,3,3,3,3,3,3,5,4,6,4,6,2,4
1089,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1090,4,3,6,4,6,4,6,6,6,6,6,6,6,6,4
1091,6,6,6,5,6,5,6,6,6,6,6,6,6,6,5
1092,4,6,5,4,6,4,6,6,6,2,6,6,6,6,4
1093,4,4,6,3,4,4,6,6,3,3,6,3,6,3,4
1094,3,2,3,5,5,5,6,6,6,5,6,6,6,6,5
1095,4,3,6,4,4,4,6,6,2,6,6,6,6,6,4
1096,5,3,4,4,4,3,6,6,3,3,6,4,6,3,4
1097,5,4,4,4,4,4,4,4,6,3,6,5,6,6,4
1098,3,3,3,4,0,3,3,3,4,4,4,4,3,4,4
1099,5,4,3,4,4,4,4,4,3,4,4,4,5,3,4
1100,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3
1101,4,3,4,5,5,0,0,0,6,4,3,5,5,5,4
1102,4,4,4,5,5,5,5,5,5,3,4,5,5,4,4
1103,6,6,6,5,5,5,4,4,6,2,6,5,6,6,5
1104,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3
1105,4,4,3,4,5,5,6,6,4,3,3,4,3,6,4
1106,5,6,6,5,5,5,6,6,6,4,6,6,6,6,5
1107,4,3,3,4,4,4,6,6,2,4,6,6,3,6,4
1108,3,4,4,4,5,4,4,4,2,6,6,6,6,6,4
1109,5,5,5,5,5,5,5,5,4,0,0,5,0,0,0
1110,3,3,3,3,3,3,2,2,4,4,4,4,5,6,4
1111,0,3,0,4,4,3,0,0,4,3,3,6,3,6,4
1112,5,4,4,4,4,4,3,3,4,4,3,4,5,4,4
1113,4,4,4,3,4,4,6,6,2,4,4,6,6,6,4
1114,6,2,4,5,5,5,6,6,6,2,4,6,4,6,3
1115,4,4,6,4,5,4,4,4,6,6,6,4,6,6,4
1116,6,4,6,5,5,4,6,6,6,5,5,5,4,5,5
1117,5,5,3,3,4,4,6,6,6,5,5,4,4,6,4
1118,5,5,5,5,5,5,5,5,5,4,5,6,6,6,5
1119,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3
1120,3,3,3,3,3,3,3,3,3,6,6,3,6,6,4
1121,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1122,6,3,3,5,5,5,3,3,2,5,5,5,5,5,5
1123,6,6,5,5,5,5,6,6,5,5,6,6,6,6,5
1124,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5
1125,4,3,3,3,4,0,4,4,4,4,4,4,0,4,4
1126,6,4,3,4,4,4,4,4,6,6,6,5,6,6,4
1127,4,4,3,4,5,4,4,4,5,3,3,5,3,3,4
1128,6,2,2,4,3,6,6,6,3,0,0,0,0,0,0
1129,3,3,2,4,4,4,4,4,2,4,4,4,0,0,4
1130,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1131,6,6,6,4,5,5,5,6,5,5,6,5,6,5,5
1132,3,3,3,3,3,3,3,3,3,4,6,6,6,6,3
1133,6,4,6,4,6,4,6,6,6,6,6,6,6,6,4
1134,4,4,3,4,4,4,3,3,4,4,6,6,6,6,4
1135,4,4,3,4,4,4,3,3,6,4,6,6,6,6,4
1136,6,6,5,5,4,5,6,6,6,6,6,6,6,6,5
1137,4,3,6,4,4,4,6,6,6,6,6,6,6,6,4
1138,4,4,4,4,4,4,6,6,4,6,6,6,6,6,4
1139,6,4,3,4,4,3,6,4,6,6,6,6,6,6,5
1140,3,3,2,3,4,4,4,4,5,3,6,4,6,6,4
1141,5,3,3,4,4,4,6,6,4,5,5,6,6,6,4
1142,6,4,3,3,3,4,6,6,1,3,4,5,6,4,4
1143,3,4,3,4,4,4,4,4,4,3,3,3,3,3,4
1144,4,4,4,4,4,4,6,4,6,6,6,6,6,6,4
1145,5,5,6,5,5,5,6,6,5,6,6,5,6,6,5
1146,5,3,4,3,4,3,3,3,4,2,3,6,3,3,4
1147,5,5,5,5,5,5,6,6,5,5,6,6,6,6,5
1148,4,4,3,4,4,4,6,6,6,4,4,6,6,6,4
1149,3,2,3,4,4,4,2,2,2,5,5,6,4,4,4
1150,3,4,6,3,3,4,6,6,2,4,6,4,6,3,3
1151,5,4,3,4,4,4,4,4,3,3,4,3,3,3,4
1152,3,2,3,4,4,6,6,6,4,4,6,6,6,6,3
1153,6,3,3,1,1,2,2,3,5,4,6,6,6,6,4
1154,0,2,4,4,5,4,3,3,4,0,0,0,0,0,4
1155,6,6,4,5,5,5,5,5,3,6,6,6,6,6,5
1156,6,3,3,2,3,3,3,3,6,4,6,4,6,4,3
1157,6,6,4,5,4,5,6,6,6,4,6,4,6,4,4
1158,3,3,3,4,4,4,3,3,3,3,4,4,4,4,4
1159,6,3,3,3,4,4,6,6,3,6,6,6,4,6,4
1160,4,4,4,3,4,4,6,6,6,4,4,6,4,6,4
1161,4,6,4,5,5,5,6,6,4,4,6,6,6,6,5
1162,5,5,5,5,5,5,6,6,6,5,5,5,6,6,5
1163,5,5,5,5,5,5,5,5,6,5,6,6,6,6,5
1164,6,4,6,5,5,5,6,6,6,4,6,6,6,6,4
1165,5,4,3,4,4,4,6,6,6,4,4,6,6,6,5
1166,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1167,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5
1168,4,5,4,4,5,5,6,6,6,5,6,6,6,6,5
1169,3,4,4,4,5,4,4,4,5,3,3,3,4,6,4
1170,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1171,4,4,4,4,4,4,3,3,3,4,4,6,4,6,4
1172,5,4,4,4,4,4,4,4,4,4,6,6,6,6,5
1173,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5
1174,5,5,5,5,5,5,5,5,5,4,4,6,4,6,5
1175,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4
1176,4,4,4,4,5,4,4,4,6,5,6,6,6,6,4
1177,6,3,3,3,4,4,6,6,4,6,6,6,6,6,3
1178,4,3,3,3,4,4,3,3,2,6,6,6,6,6,4
1179,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1180,5,3,3,4,4,4,2,2,4,3,3,2,2,3,4
1181,4,4,4,4,4,4,6,6,3,4,6,4,6,4,4
1182,6,6,6,5,5,5,6,6,5,6,6,5,6,6,5
1183,5,5,6,3,5,5,6,5,6,6,6,6,6,6,4
1184,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4
1185,3,3,3,4,4,4,4,4,2,6,6,4,6,6,4
1186,6,6,4,4,4,4,5,6,5,6,6,5,6,6,5
1187,4,4,4,5,5,3,5,5,3,6,6,5,6,6,4
1188,3,3,3,1,4,3,2,2,3,6,6,6,3,6,4
1189,6,3,3,4,3,4,6,6,3,4,4,4,6,6,4
1190,4,3,4,4,4,4,6,6,6,6,6,6,6,6,4
1191,4,4,3,4,4,4,6,6,5,6,6,4,6,3,4
1192,6,2,2,3,3,2,5,1,4,6,0,0,0,0,2
1193,4,4,3,3,2,4,4,4,1,1,6,3,6,1,3
1194,6,6,3,3,3,5,4,4,5,5,6,3,6,6,4
1195,5,4,4,1,5,1,3,3,3,6,6,6,6,6,2
1196,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
1197,4,6,4,3,4,4,6,6,3,3,6,6,6,6,4
1198,3,3,3,2,2,4,6,6,6,6,6,6,6,6,3
1199,3,4,4,4,4,4,3,3,4,3,6,3,6,4,4
1200,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4
1201,3,3,3,1,3,2,0,0,4,6,6,6,6,6,3
1202,6,3,2,5,5,3,3,3,5,0,0,0,0,0,4
1203,6,3,1,3,3,3,3,3,4,6,6,6,6,6,2
1204,4,6,6,4,4,4,6,6,2,4,4,6,6,6,0
1205,4,6,6,5,5,5,6,6,6,5,3,6,6,6,0
1206,5,3,3,4,4,5,6,6,6,5,4,5,4,6,4
1207,3,6,4,2,3,6,6,6,6,6,6,6,6,6,4
1208,6,3,6,3,3,4,4,6,6,6,6,4,6,4,0
1209,4,2,6,6,4,4,6,6,6,6,6,6,6,6,4
1210,4,3,3,4,3,4,3,3,3,4,3,3,4,3,3
1211,2,3,4,4,0,4,0,0,0,0,0,0,0,0,4
1212,6,3,6,3,3,3,6,6,4,2,2,4,6,6,3
1213,3,3,2,3,3,4,3,3,2,3,2,3,2,3,3
1214,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4
1215,3,3,3,3,4,4,3,3,4,6,6,6,6,4,4
1216,6,3,3,4,4,4,6,6,4,5,4,6,6,6,4
1217,0,3,6,5,3,4,6,6,6,6,6,6,6,6,4
1218,6,3,3,4,4,4,4,4,6,4,4,6,6,6,4
1219,3,3,3,3,3,3,3,3,3,3,6,6,6,6,3
1220,2,2,2,2,2,2,6,6,2,3,6,1,6,6,2
1221,2,3,3,4,3,3,3,3,4,4,6,4,6,6,3
1222,3,4,3,3,3,3,6,6,6,6,6,6,6,6,4
1223,4,6,3,4,6,3,4,6,6,6,6,4,6,6,4
1224,5,5,4,4,4,4,6,6,6,6,6,6,6,6,4
1225,0,0,0,3,5,4,3,6,6,4,3,3,3,3,4
1226,6,4,4,5,5,5,6,6,5,6,6,6,6,6,5
1227,6,3,3,4,4,4,6,6,3,6,6,6,6,6,4
1228,6,3,6,3,6,4,6,6,6,6,6,5,6,6,4
1229,3,2,2,2,3,2,2,2,3,4,1,6,6,6,3
1230,6,4,3,4,4,4,6,6,6,6,6,6,6,6,4
1231,4,3,3,2,2,3,6,6,6,1,6,2,6,1,3
1232,6,2,2,3,3,3,6,6,0,0,0,0,0,0,0
1233,5,4,3,4,4,5,5,5,5,5,6,5,6,4,5
1234,5,4,4,4,4,4,6,6,6,4,4,4,2,6,4
1235,5,6,3,2,4,3,6,6,6,6,6,5,6,6,3
1236,3,1,3,4,4,0,6,6,5,6,6,6,6,6,3
1237,3,1,3,3,3,4,4,4,4,6,6,6,6,6,2
1238,3,3,3,4,4,4,6,6,6,4,6,4,6,4,4
1239,4,6,4,4,4,4,6,6,6,4,6,6,6,6,4
1240,6,3,3,3,3,3,3,6,6,3,6,6,6,6,3
1241,6,5,5,5,5,5,6,6,5,4,6,4,6,6,4
1242,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1243,6,6,6,3,3,3,0,0,6,6,6,6,6,6,4
1244,6,5,6,5,5,5,5,5,6,6,6,5,6,6,5
1245,3,4,3,3,3,2,6,6,3,4,3,3,4,3,3
1246,3,3,4,3,2,4,4,3,4,4,4,5,3,5,0
1247,3,3,3,4,4,6,6,6,6,4,6,4,6,3,3
1248,4,6,3,4,4,4,6,6,4,6,6,6,6,6,4
1249,3,3,3,4,4,4,6,6,4,5,6,6,6,6,4
1250,5,3,4,5,5,5,5,5,3,4,6,5,6,5,4
1251,3,2,2,4,3,3,6,6,6,4,6,0,0,4,3
1252,4,6,2,5,5,5,5,5,4,4,6,6,6,6,4
1253,3,2,3,3,3,3,3,3,2,3,3,3,6,3,3
1254,4,6,4,4,4,4,6,6,2,6,6,6,6,6,3
1255,6,6,6,0,2,2,2,2,2,2,2,4,6,2,3
1256,1,2,2,4,1,3,3,3,4,6,6,6,6,6,2
1257,6,2,3,4,4,4,4,4,4,6,6,6,6,6,0
1258,6,2,3,4,5,4,4,4,4,6,6,6,6,6,0
1259,3,3,3,3,1,3,6,6,2,4,3,3,6,1,4
1260,3,3,4,2,3,2,2,2,5,3,4,0,2,3,3
1261,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1262,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1263,4,6,2,4,2,6,6,6,0,4,6,4,6,4,4
1264,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
1265,3,2,3,4,3,3,3,3,5,5,5,5,4,5,4
1266,4,3,3,4,4,4,3,3,1,4,4,4,3,4,4
1267,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1268,6,6,6,4,6,4,6,6,6,4,6,4,6,6,4
1269,4,4,4,5,4,5,6,6,6,5,6,6,6,6,4
1270,6,6,3,5,5,4,5,6,6,4,6,5,6,3,4
1271,6,6,4,3,4,4,6,6,6,6,6,6,6,6,4
1272,5,5,4,5,0,5,5,5,5,5,5,5,5,5,5
1273,4,3,4,5,5,4,6,5,6,6,6,6,6,6,4
1274,4,2,2,4,5,0,6,6,4,5,3,6,6,6,4
1275,6,6,6,5,5,4,4,4,5,5,6,4,6,6,4
1276,4,4,4,4,4,4,3,3,4,4,6,6,6,6,4
1277,5,5,3,3,5,5,6,6,6,4,4,4,6,6,5
1278,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1279,6,2,6,5,5,2,6,6,1,5,5,6,6,6,4
1280,4,4,4,4,4,4,6,6,6,3,3,3,3,6,4
1281,4,6,3,3,4,4,6,6,4,6,6,6,6,6,4
1282,6,4,3,4,3,6,6,6,6,6,6,6,6,6,4
1283,4,4,4,5,5,5,4,4,5,4,6,4,6,6,4
1284,4,4,4,3,3,4,3,0,1,4,6,6,6,6,4
1285,3,3,3,4,4,4,3,4,3,4,6,5,6,6,4
1286,5,5,3,3,4,4,2,2,6,3,3,4,6,6,3
1287,5,3,1,0,4,5,5,5,6,4,4,4,4,4,5
1288,5,4,4,5,5,5,5,5,4,4,4,4,4,6,5
1289,4,4,4,4,4,4,4,4,2,4,6,6,6,6,4
1290,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
