,2010,2011,2012,2013,2014,2015,2016,2017
376,0,6,6,4,6.0,6.0,6.0,3.0
377,6,0,6,4,6.0,3.0,5.0,1.0
378,5,0,4,5,6.0,6.0,6.0,6.0
379,2,4,5,6,6.0,4.0,6.0,6.0
380,6,3,6,6,6.0,6.0,6.0,6.0
381,6,6,6,6,6.0,6.0,4.0,4.0
382,6,4,6,4,6.0,6.0,6.0,6.0
383,6,3,6,3,6.0,6.0,6.0,6.0
384,6,5,6,6,6.0,6.0,6.0,6.0
385,6,6,6,6,6.0,4.0,4.0,6.0
386,6,4,6,6,6.0,3.0,6.0,6.0
387,6,6,0,4,3.0,6.0,3.0,3.0
388,6,6,4,5,6.0,6.0,5.0,6.0
389,6,6,6,0,6.0,6.0,6.0,6.0
390,6,6,6,6,5.0,4.0,5.0,0.0
391,6,6,6,6,4.0,2.0,6.0,2.0
392,6,6,6,4,6.0,0.0,6.0,5.0
393,6,5,6,4,6.0,6.0,5.0,4.0
394,6,3,3,6,5.0,6.0,2.0,3.0
395,6,4,2,0,3.0,6.0,4.0,4.0
396,6,4,6,4,3.0,6.0,6.0,5.0
397,6,5,6,4,6.0,6.0,6.0,6.0
398,6,5,6,5,6.0,6.0,6.0,6.0
399,6,6,3,6,0.0,5.0,6.0,6.0
400,3,6,3,6,3.0,5.0,3.0,6.0
401,5,4,3,6,6.0,3.0,6.0,4.0
402,6,0,6,3,3.0,4.0,3.0,6.0
403,4,6,6,2,3.0,6.0,6.0,3.0
404,4,3,6,6,6.0,4.0,6.0,6.0
405,6,3,6,6,6.0,6.0,6.0,6.0
406,0,0,6,4,5.0,4.0,4.0,6.0
407,4,6,3,6,6.0,6.0,6.0,6.0
408,0,4,6,6,0.0,6.0,6.0,6.0
409,6,6,6,6,6.0,4.0,5.0,6.0
410,6,5,6,4,0.0,6.0,4.0,6.0
411,5,6,6,6,6.0,5.0,6.0,6.0
412,6,6,6,6,4.0,4.0,5.0,4.0
413,4,6,6,6,6.0,6.0,6.0,6.0
414,4,5,6,6,6.0,6.0,4.0,6.0
415,4,6,6,6,6.0,6.0,6.0,4.0
416,6,6,6,6,6.0,3.0,3.0,6.0
417,0,5,6,6,3.0,0.0,6.0,6.0
418,4,3,2,4,6.0,5.0,6.0,6.0
419,6,4,6,4,3.0,6.0,5.0,6.0
420,4,0,6,0,1.0,2.0,3.0,4.0
421,4,5,4,5,5.0,5.0,6.0,6.0
422,0,4,6,6,5.0,6.0,6.0,6.0
423,3,5,6,2,0.0,5.0,6.0,6.0
424,4,5,6,6,3.0,6.0,4.0,3.0
425,5,5,6,4,6.0,0.0,6.0,5.0
426,0,5,6,0,4.0,3.0,4.0,0.0
427,5,6,6,6,4.0,5.0,6.0,4.0
428,1,0,5,4,6.0,6.0,4.0,4.0
429,6,6,6,6,3.0,5.0,6.0,6.0
430,3,6,6,4,6.0,4.0,5.0,6.0
431,3,6,3,3,3.0,2.0,6.0,2.0
432,5,6,4,0,3.0,4.0,6.0,3.0
433,6,6,6,0,3.0,4.0,6.0,6.0
434,6,3,6,0,3.0,4.0,6.0,6.0
435,2,5,6,3,5.0,5.0,6.0,4.0
436,0,4,6,4,0.0,4.0,6.0,6.0
437,6,5,6,0,4.0,6.0,5.0,6.0
438,6,5,3,6,5.0,5.0,6.0,3.0
439,6,4,6,6,6.0,6.0,3.0,6.0
440,6,6,6,6,6.0,6.0,6.0,6.0
441,6,4,6,6,2.0,1.0,5.0,6.0
442,6,3,3,6,6.0,4.0,0.0,6.0
443,6,6,6,4,6.0,6.0,5.0,6.0
444,6,6,6,6,3.0,6.0,3.0,6.0
445,5,4,6,6,5.0,6.0,6.0,6.0
446,0,4,6,6,6.0,6.0,3.0,6.0
447,6,5,6,6,6.0,4.0,6.0,4.0
448,6,6,0,4,3.0,6.0,5.0,6.0
449,6,6,0,6,3.0,6.0,3.0,2.0
450,6,6,0,6,6.0,6.0,6.0,6.0
451,6,6,6,5,6.0,6.0,4.0,6.0
452,6,6,6,6,4.0,6.0,4.0,6.0
