,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
0,5,3,3,4,4,4,6,6,3,6,6,6,6,4
1,6,3,3,4,4,6,6,6,4,6,4,6,6,4
2,6,6,3,4,3,5,6,6,6,6,6,6,6,4
3,3,6,6,3,4,3,6,6,2,6,6,6,6,3
4,5,5,5,5,4,5,5,5,5,5,5,5,5,5
5,6,6,6,4,5,5,6,6,6,6,5,6,6,4
6,3,2,2,3,3,4,3,3,4,3,4,3,6,4
7,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8,5,5,5,5,5,4,5,5,5,5,5,6,6,5
9,5,4,4,4,4,4,6,6,4,5,6,6,6,4
10,4,3,3,2,3,3,4,4,2,4,5,3,3,4
11,4,4,4,4,5,5,4,4,6,6,5,6,6,5
12,6,3,5,4,4,4,6,6,6,6,5,6,6,3
13,6,3,6,4,4,6,6,6,6,6,6,6,6,3
14,6,3,4,5,5,5,6,6,2,6,4,6,3,4
15,6,3,3,4,3,4,6,6,5,4,3,6,3,3
16,6,3,6,4,5,6,6,6,1,6,4,6,4,0
17,3,3,3,3,4,4,3,3,3,6,4,6,6,3
18,6,3,3,2,0,3,6,6,3,3,4,6,3,3
19,4,4,3,4,4,5,5,5,5,4,5,4,5,5
20,6,6,3,4,6,3,6,6,6,6,6,6,6,4
21,4,4,3,3,2,3,2,2,3,6,3,6,1,1
22,6,6,1,5,5,5,6,6,6,6,6,6,6,3
23,6,3,3,5,4,4,6,6,5,6,4,6,6,4
24,6,6,5,5,5,5,6,6,6,6,6,6,6,5
25,3,4,4,4,4,4,6,6,2,2,0,6,1,3
26,2,3,4,4,4,3,2,2,3,6,6,6,6,3
27,4,4,3,5,5,5,4,4,5,5,5,6,0,5
28,3,6,4,4,4,4,6,6,4,6,6,6,6,4
29,3,1,1,4,4,4,3,3,4,3,6,6,6,3
30,4,3,3,3,3,4,3,3,6,6,6,6,6,4
31,4,4,2,0,4,4,4,4,4,4,4,4,4,4
32,6,4,4,3,5,5,4,4,4,4,4,4,4,4
33,4,6,6,4,4,4,6,6,3,3,6,3,6,0
34,5,5,5,4,5,5,4,4,3,6,6,4,6,5
35,5,3,5,5,5,4,6,6,5,5,6,5,6,4
36,3,3,3,3,3,3,3,3,6,6,6,6,6,3
37,4,4,4,5,5,5,6,6,5,6,6,6,6,4
38,4,4,6,3,3,4,3,3,2,6,6,6,6,3
39,3,3,3,4,4,4,6,6,6,6,6,6,6,3
40,6,4,0,0,5,5,0,5,0,0,0,0,0,0
41,6,6,0,0,0,0,0,0,0,0,0,0,0,0
42,3,2,4,4,1,2,2,3,1,1,4,3,4,4
43,4,6,6,4,4,6,6,6,6,6,6,6,6,4
44,6,6,6,4,4,5,6,6,6,6,6,6,6,4
45,6,6,6,5,5,5,6,6,6,6,6,6,6,5
46,4,4,4,4,4,4,4,4,4,4,4,4,4,4
47,5,3,3,4,4,4,3,3,4,4,4,3,4,4
48,6,6,6,6,6,6,6,6,6,6,6,6,6,6
49,3,3,3,3,3,3,3,3,3,3,3,3,3,0
50,4,4,3,4,3,4,4,4,4,3,4,6,4,4
51,4,4,4,4,4,4,6,6,3,6,4,6,6,4
52,3,3,3,3,4,3,6,6,6,6,6,6,6,4
53,3,2,2,4,3,3,3,3,6,6,6,6,6,6
54,6,3,3,4,4,4,6,3,6,6,6,6,6,6
55,6,4,6,5,5,6,5,5,6,6,6,6,6,5
56,5,6,5,5,5,5,6,6,6,6,6,6,6,5
57,6,6,4,5,5,5,6,6,6,6,6,6,6,5
58,6,6,2,5,5,5,6,6,6,6,6,6,6,4
59,6,3,1,3,4,6,6,6,6,6,6,6,6,4
60,4,3,3,4,0,4,5,5,4,5,3,4,5,4
61,4,3,3,4,4,3,6,6,3,6,6,6,6,4
62,3,3,3,4,4,4,4,4,6,6,6,6,6,4
63,4,3,3,4,4,3,4,3,3,3,4,3,2,4
64,6,2,6,3,4,3,6,6,6,6,6,6,6,3
65,3,4,4,4,4,4,4,3,2,6,6,6,6,4
66,6,4,4,4,4,4,4,4,6,6,6,6,6,4
67,3,3,3,3,3,3,3,3,3,3,6,6,6,3
68,5,4,3,5,5,4,4,4,4,4,5,4,6,4
69,3,6,3,3,3,3,6,6,3,6,3,6,6,3
70,6,3,6,5,6,6,6,6,5,6,6,6,6,4
71,6,6,6,3,4,1,6,1,5,6,6,6,6,3
72,6,4,5,5,6,3,6,6,6,6,5,6,6,5
73,5,5,5,5,6,5,6,6,5,6,6,6,6,5
74,6,3,6,1,3,4,6,4,1,6,4,6,4,0
75,5,3,3,3,3,2,5,5,3,4,3,2,4,4
76,4,4,4,4,4,4,4,4,4,4,4,3,3,4
77,4,3,3,4,4,4,3,3,4,4,6,4,6,4
78,5,3,6,2,2,4,6,6,3,6,4,6,4,4
79,3,2,1,4,4,3,3,3,4,5,5,6,4,3
80,4,6,3,4,4,4,6,4,5,3,4,6,6,4
81,3,3,3,3,3,4,3,3,4,6,4,6,6,3
82,4,3,3,3,4,3,1,0,4,6,6,6,6,4
83,0,0,0,0,0,0,0,0,0,0,0,0,0,5
84,2,2,3,3,3,3,3,0,2,2,3,3,0,3
85,4,4,4,5,5,5,4,4,5,6,6,6,6,4
86,5,4,6,2,4,3,3,6,2,6,4,6,3,4
87,3,3,3,5,5,4,3,3,1,0,0,0,0,4
88,5,4,4,4,4,4,0,4,5,5,5,5,5,5
89,4,4,4,4,4,3,6,6,4,4,5,6,6,4
90,4,6,4,4,4,4,6,4,4,6,6,6,4,4
91,5,4,4,4,4,5,6,6,6,6,6,6,6,4
92,6,4,2,5,5,6,6,6,6,6,6,6,6,5
93,3,5,4,5,5,5,6,6,6,6,6,6,6,5
94,5,5,5,5,5,5,6,6,6,6,6,6,6,4
95,6,4,6,4,5,2,6,6,4,6,0,3,6,4
96,6,3,3,3,3,3,6,6,6,6,6,6,6,3
97,4,4,4,4,3,4,3,3,4,3,3,6,6,4
98,4,3,3,2,4,3,6,6,6,6,6,6,6,4
99,4,4,4,3,4,4,4,4,6,6,6,6,6,4
100,4,6,6,4,3,4,6,6,5,6,4,6,4,4
101,6,6,6,5,5,5,6,6,6,6,6,6,6,5
102,5,1,6,1,5,6,6,6,6,6,6,6,6,5
103,5,6,3,4,3,4,6,6,5,6,4,6,6,3
104,5,4,6,4,5,4,6,6,4,4,5,4,6,5
105,5,4,3,5,5,5,6,6,5,5,5,5,6,4
106,4,3,3,5,5,4,6,6,4,6,4,6,6,4
107,2,2,0,3,4,3,3,3,4,5,6,0,0,3
108,5,6,6,3,5,3,6,6,3,6,6,6,6,4
109,3,3,3,3,4,3,3,3,3,3,6,6,6,4
110,4,4,3,3,4,4,3,3,4,6,6,6,6,4
111,3,2,2,4,5,4,3,3,3,3,3,3,3,3
112,6,3,3,3,3,5,6,6,3,1,2,1,6,3
113,4,3,3,4,3,4,3,3,4,5,4,3,6,4
114,5,3,3,5,5,5,5,5,4,4,5,4,5,4
115,3,3,3,4,4,3,3,3,6,6,6,6,6,3
116,4,4,3,5,5,5,5,5,5,6,5,5,6,6
117,5,5,5,5,5,5,5,5,6,6,6,6,6,5
118,5,4,4,4,5,1,6,6,6,6,6,6,6,4
119,4,6,6,4,5,5,6,6,4,6,6,6,6,4
120,6,4,6,5,5,4,6,6,5,4,6,6,5,4
121,6,6,4,5,6,4,6,6,6,6,6,6,6,2
122,4,4,3,5,4,5,6,6,5,6,5,6,4,5
123,5,5,6,2,5,5,6,1,0,0,0,0,0,0
124,3,3,3,4,5,5,6,6,3,6,6,6,6,4
125,3,3,3,4,4,4,4,4,4,4,4,4,4,4
126,3,4,4,4,4,4,4,4,4,6,5,6,4,4
127,5,3,3,3,3,3,2,2,4,3,0,3,3,3
128,0,0,0,0,0,0,4,0,4,0,0,0,0,0
129,3,3,3,3,3,3,6,2,4,2,6,6,6,3
130,3,3,3,4,4,4,4,4,6,6,6,6,6,4
131,3,2,0,3,4,3,3,3,6,6,6,6,6,3
132,5,5,5,5,5,5,5,5,5,5,0,0,0,5
133,3,2,2,3,3,3,3,3,4,4,4,4,4,3
134,1,2,2,4,4,4,4,4,5,5,5,5,5,2
135,3,3,2,3,3,3,2,2,3,3,3,3,3,3
136,6,6,6,5,5,5,6,6,6,6,6,6,6,3
137,4,4,4,4,4,4,3,3,4,4,4,3,3,4
138,6,6,6,5,5,5,6,6,6,6,6,6,6,5
139,6,6,3,5,5,5,6,6,6,6,6,6,6,5
140,4,5,4,3,4,5,6,2,6,6,6,6,6,4
141,5,6,6,4,5,5,6,6,6,6,6,6,6,5
142,3,4,4,3,3,4,3,3,6,6,6,6,6,4
143,3,5,4,4,5,5,5,5,6,6,6,6,6,4
144,4,4,3,3,4,3,3,3,3,6,4,6,6,4
145,4,6,4,4,4,4,1,6,6,6,5,6,6,4
146,0,0,0,5,6,5,6,6,6,6,6,6,6,5
147,3,3,2,5,5,5,3,3,3,3,4,4,4,4
148,5,6,6,5,5,6,6,6,6,5,6,6,6,5
149,6,3,4,5,4,3,4,4,6,6,6,6,6,4
150,3,4,5,5,5,4,3,4,5,3,4,4,6,4
151,5,0,4,2,5,5,6,6,6,6,6,6,6,5
152,6,4,4,4,5,5,6,6,5,5,6,5,6,5
153,5,5,5,5,4,5,6,6,6,6,6,6,6,5
154,3,3,4,4,5,5,6,6,6,6,6,6,6,4
155,5,4,4,5,5,5,4,4,4,4,6,4,6,4
156,4,2,2,2,4,3,3,3,6,6,4,6,6,3
157,4,4,4,5,5,5,5,5,6,6,6,6,6,5
158,4,3,4,5,5,5,5,5,4,4,5,4,6,5
159,6,3,3,4,4,6,6,6,6,6,6,6,6,4
160,5,5,0,5,5,5,5,5,5,5,0,0,0,5
161,3,2,2,5,5,5,3,3,5,5,5,5,5,3
162,4,6,5,5,3,4,4,4,5,5,4,6,5,4
163,4,3,3,4,3,4,3,3,3,6,3,6,6,4
164,6,2,6,1,2,0,3,2,6,6,6,6,6,3
165,4,4,6,4,5,4,6,5,6,6,6,6,6,4
166,6,3,6,4,5,4,6,6,6,6,6,6,6,3
167,4,3,4,4,4,4,6,6,6,6,6,6,6,4
168,3,6,6,5,5,5,6,6,6,6,6,6,6,6
169,5,4,5,4,5,4,4,4,5,5,5,6,5,4
170,5,4,6,4,5,4,6,5,6,6,6,6,6,4
171,4,4,4,5,5,5,6,6,6,6,5,6,6,4
172,4,3,4,3,5,5,6,4,6,6,6,6,6,4
173,4,3,4,4,5,5,4,4,5,3,3,3,3,4
174,3,3,4,4,4,5,6,4,4,4,4,6,3,3
175,6,3,2,6,3,4,6,6,6,2,4,2,3,3
176,4,2,3,5,4,4,6,6,6,6,5,6,6,5
177,6,3,4,3,3,3,6,6,6,6,6,6,6,4
178,6,3,4,5,5,5,6,6,4,6,6,6,6,4
179,5,4,4,5,5,5,6,6,4,6,4,6,4,4
180,3,3,3,3,3,3,3,3,3,3,3,3,3,3
181,2,3,3,4,3,4,3,3,4,6,4,6,6,3
182,6,4,4,3,6,4,6,6,4,6,6,6,6,3
183,3,3,2,4,4,5,4,4,4,4,4,0,0,4
184,6,4,6,4,4,4,3,3,4,6,4,6,4,4
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,4,3,3,4,4,3,3,3,4,6,3,4,3,4
187,4,3,0,3,4,4,3,3,0,4,4,3,3,0
188,4,4,5,4,4,4,4,4,6,6,6,6,6,5
189,4,4,6,5,5,4,6,6,6,6,6,6,6,4
190,5,5,5,5,6,5,6,6,6,6,6,6,6,5
191,4,6,6,5,5,5,6,6,6,6,6,6,6,5
192,3,5,5,5,6,5,6,6,6,6,6,6,6,5
193,4,6,6,5,5,5,6,6,6,6,6,6,6,4
194,3,4,2,4,4,3,6,6,3,2,4,4,2,4
195,5,4,4,4,4,4,4,4,5,6,5,6,5,4
196,5,4,4,4,4,5,6,6,6,6,6,6,6,5
197,4,3,6,4,5,3,6,6,5,5,6,6,6,0
198,3,3,4,3,3,3,6,6,6,6,6,6,6,3
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,3,3,3,4,3,4,4,4,3,6,6,6,6,4
201,3,4,3,3,3,3,3,3,4,3,3,4,6,4
202,6,6,3,3,6,4,3,3,6,6,6,4,6,4
203,4,4,4,4,4,4,6,3,6,6,6,6,6,4
204,4,4,4,4,4,4,6,3,6,6,6,6,6,4
205,4,4,4,3,3,3,6,6,3,4,0,3,6,4
206,5,4,4,4,4,4,6,6,6,6,6,6,6,4
207,3,4,4,4,4,4,6,4,6,6,6,6,6,4
208,6,3,2,4,4,6,6,6,6,6,6,6,6,4
209,6,6,6,6,5,5,6,6,6,6,6,6,6,5
210,6,6,6,5,5,5,6,6,6,6,6,6,6,5
211,6,6,5,6,6,4,6,6,6,6,6,6,6,5
212,5,3,3,4,5,5,6,6,4,5,6,5,6,5
213,6,3,4,5,5,5,6,6,6,6,6,6,6,5
214,6,6,6,5,5,4,6,6,6,6,6,6,6,5
215,6,6,6,6,5,6,6,6,6,6,6,6,6,5
216,6,6,6,4,4,4,6,6,6,6,6,6,6,4
217,5,6,6,5,5,5,6,6,6,6,6,6,6,5
218,6,6,6,4,5,4,6,6,6,6,6,6,6,5
219,4,4,3,4,4,3,3,4,6,6,6,6,6,5
220,5,5,4,3,4,4,5,5,5,5,5,5,5,4
221,5,4,4,5,5,5,4,4,4,4,5,4,4,5
222,4,4,4,3,3,4,4,4,4,3,6,6,6,4
223,4,3,3,3,5,3,6,6,4,3,4,6,6,4
224,4,3,3,4,3,4,3,3,5,5,6,6,6,4
225,4,4,3,4,5,5,3,3,4,4,6,3,6,4
226,4,4,3,4,4,3,6,6,4,3,6,3,6,4
227,4,3,3,3,4,3,6,6,4,4,6,6,6,4
228,4,4,4,3,4,4,4,4,4,6,5,6,6,4
229,5,3,5,5,5,5,6,6,2,6,6,6,6,4
230,5,3,6,4,4,5,6,4,6,6,6,6,6,5
231,3,3,3,4,5,5,6,6,6,6,6,6,6,5
232,6,6,6,5,5,6,6,6,2,6,5,6,5,5
233,4,4,4,3,5,4,6,6,4,6,5,6,6,5
234,5,4,4,4,5,5,6,6,4,6,6,6,6,5
235,5,5,5,5,5,2,6,6,5,0,5,5,5,5
236,6,5,5,5,5,5,3,3,6,6,6,6,6,5
237,6,6,3,3,3,3,3,3,3,6,3,6,3,3
238,3,2,3,4,5,4,6,6,2,1,6,3,6,3
239,6,6,6,4,4,5,6,6,6,6,6,6,6,4
240,6,6,6,5,5,6,6,6,6,6,6,6,6,5
241,6,6,6,4,5,5,6,5,6,6,6,6,6,5
242,4,2,6,4,5,5,6,6,6,6,2,6,6,4
243,6,3,4,5,5,5,6,6,6,6,6,6,6,5
244,6,3,3,5,5,4,3,6,4,3,6,2,3,4
245,4,4,4,3,4,3,3,3,0,0,0,0,0,3
246,5,4,4,5,5,5,6,6,4,4,6,6,6,4
247,4,4,5,5,5,5,3,3,4,4,5,3,6,5
248,3,2,2,3,4,3,3,3,3,3,6,6,6,4
249,4,4,3,4,4,4,3,4,3,4,4,6,6,4
250,6,2,3,5,5,5,6,6,6,6,6,6,6,3
251,5,4,4,5,5,5,4,4,4,6,6,6,6,5
252,3,3,3,3,4,4,4,4,3,3,6,6,6,4
253,4,3,4,4,4,4,3,3,4,4,3,6,3,4
254,3,2,3,4,3,3,3,3,3,3,3,3,3,4
255,3,3,3,2,3,3,2,2,6,6,6,6,6,3
256,5,3,6,4,4,4,4,4,3,3,3,3,3,4
257,4,3,3,3,4,3,3,3,3,5,3,6,6,4
258,5,4,4,5,5,5,6,6,4,4,6,6,6,5
259,4,4,6,4,5,4,6,6,6,6,6,6,6,4
260,5,5,4,5,4,4,6,6,4,4,6,5,6,4
261,4,3,3,3,3,4,6,6,2,3,0,4,6,3
262,4,4,4,5,5,5,5,5,4,5,5,4,5,4
263,2,6,2,3,4,4,6,6,4,6,6,6,6,4
264,5,5,3,5,5,3,3,3,4,4,4,4,4,3
265,6,6,0,4,4,4,6,6,6,6,6,6,6,4
266,4,5,5,5,5,5,6,6,6,6,6,6,6,5
267,6,3,6,3,3,3,6,6,6,6,6,6,6,3
268,5,5,5,5,5,5,5,5,5,5,5,5,5,5
269,4,3,6,3,3,3,3,3,6,6,6,6,6,3
270,6,6,4,5,5,5,4,4,5,0,0,0,0,5
271,4,4,3,3,3,4,6,6,0,2,6,3,6,4
272,4,4,4,4,4,4,4,4,5,5,4,5,4,5
273,4,2,6,2,2,2,6,6,6,6,6,6,6,3
274,5,5,4,5,5,4,4,4,5,6,6,6,6,5
275,6,4,3,3,6,3,6,6,6,6,6,6,6,4
276,5,6,4,5,5,5,6,6,6,6,6,6,6,4
277,3,5,4,4,5,5,6,6,6,6,6,6,6,5
278,6,3,6,0,6,4,6,6,6,6,6,6,6,0
279,5,5,5,5,5,5,5,5,5,5,5,5,5,5
280,5,5,4,4,6,5,6,6,6,6,6,6,6,4
281,3,5,5,4,3,5,6,6,6,6,6,6,6,4
282,2,4,3,4,5,4,3,3,6,6,6,6,6,4
283,4,4,3,3,4,4,6,6,5,4,4,4,2,3
284,5,4,4,4,4,4,4,4,6,6,6,6,6,4
285,4,4,4,4,3,3,6,6,6,6,6,6,6,4
286,6,4,4,4,4,4,6,6,6,6,6,6,6,4
287,3,3,3,4,4,4,6,6,0,0,0,0,0,3
288,3,6,6,3,3,4,6,6,6,6,6,6,6,3
289,6,6,4,4,6,6,5,6,6,6,6,6,6,4
290,4,4,4,4,4,4,4,4,4,4,4,4,4,4
291,4,4,4,4,4,4,4,4,6,6,6,6,6,4
292,4,3,3,3,4,4,6,6,0,0,2,0,0,0
293,6,4,4,4,4,4,6,6,6,6,6,6,6,4
294,4,5,4,4,3,5,4,4,4,4,5,4,5,4
295,3,3,3,3,3,3,3,3,6,6,6,6,6,2
296,4,3,4,3,4,2,3,3,3,2,4,4,2,3
297,4,6,4,5,5,5,6,5,6,6,5,6,6,5
298,6,4,4,4,6,4,6,4,6,6,6,6,6,4
299,3,3,4,5,5,5,6,5,6,6,6,6,6,4
300,4,4,4,4,5,5,4,4,5,4,4,5,4,5
301,4,4,4,4,4,4,4,4,0,0,0,0,0,3
302,2,3,3,2,3,2,2,2,6,6,3,6,4,3
303,3,3,3,3,3,3,2,2,4,6,4,6,4,3
304,5,4,4,5,5,4,1,1,5,5,5,5,5,4
305,5,5,5,5,5,5,5,5,5,3,5,3,3,4
306,4,4,4,5,5,5,4,4,5,5,5,5,5,4
307,4,4,4,4,4,4,4,6,5,6,5,6,5,5
308,6,6,3,3,4,4,2,2,3,6,6,6,6,4
309,4,3,3,5,5,4,6,5,5,6,2,0,5,4
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,4,6,6,4,4,4,5,5,6,6,4,6,6,4
312,3,3,3,4,4,4,6,6,4,0,0,0,0,3
313,6,4,6,4,5,4,4,4,4,6,5,6,5,4
314,2,3,3,3,3,4,4,6,6,6,6,6,6,4
315,4,4,4,4,2,3,6,6,6,6,6,6,6,4
316,5,3,3,4,4,3,6,6,6,6,3,6,6,4
317,6,6,4,0,6,4,6,6,4,6,6,6,6,4
318,5,4,6,5,5,5,6,6,4,5,4,4,6,5
319,4,4,6,4,6,3,6,6,6,6,6,6,6,4
320,6,4,4,2,4,3,6,6,4,6,6,6,4,4
321,3,3,6,2,3,2,6,3,2,2,4,6,6,3
322,4,3,3,4,4,3,6,6,3,6,3,6,6,2
323,6,4,6,4,5,2,6,6,4,6,4,6,4,4
324,0,0,0,0,5,5,2,0,0,0,0,0,0,5
325,4,6,6,4,6,4,6,6,5,6,6,6,6,4
326,4,5,4,5,5,5,4,4,6,6,5,6,6,0
327,3,3,3,3,3,3,3,3,3,6,3,6,2,3
328,4,3,3,4,4,4,3,4,3,4,3,3,3,4
329,5,3,3,4,5,4,4,4,5,4,6,6,6,4
330,2,3,3,4,3,3,2,2,5,5,5,6,5,6
331,6,3,3,3,6,4,6,6,4,6,1,6,2,2
332,4,3,3,4,3,4,6,6,6,6,6,6,6,4
333,4,4,4,4,3,4,4,4,4,4,6,4,4,4
334,4,3,3,4,4,4,6,6,4,5,5,6,6,4
335,2,3,6,6,6,6,6,6,6,6,6,6,6,3
336,2,6,3,2,4,3,6,6,6,6,4,6,6,3
337,5,3,2,4,4,3,5,6,4,4,6,6,3,5
338,4,3,4,5,5,5,3,3,6,6,6,6,6,5
339,6,3,3,4,4,4,6,6,4,6,4,6,4,4
340,3,3,3,3,3,3,3,3,3,3,6,6,6,3
341,4,2,2,4,4,4,6,3,4,2,4,3,6,3
342,6,3,3,3,3,4,3,3,6,6,6,6,6,3
343,0,6,3,4,4,4,3,3,6,6,4,6,6,4
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,4,6,6,5,5,5,6,6,5,4,6,6,6,5
346,5,6,3,3,3,3,3,3,3,6,3,6,3,3
347,4,4,3,5,4,5,4,4,0,0,0,0,0,5
348,4,2,1,2,1,1,1,1,3,6,6,6,6,3
349,2,2,2,3,3,3,3,3,0,3,4,0,0,3
350,5,4,4,5,6,5,5,5,4,4,6,6,6,5
351,4,3,3,2,3,3,6,6,6,6,6,6,6,3
352,4,4,3,3,4,5,6,6,2,6,6,6,2,4
353,5,4,3,3,4,3,4,4,4,5,5,4,3,4
354,0,3,3,3,3,3,3,3,3,3,4,3,4,3
355,2,2,2,3,3,2,3,2,3,6,2,6,2,2
356,6,6,4,5,5,5,6,4,4,6,5,6,6,5
357,6,4,4,4,4,4,6,4,4,5,6,4,6,4
358,4,6,6,5,6,5,3,6,5,6,6,6,6,4
359,4,4,6,5,4,4,3,4,5,3,4,4,4,4
360,3,2,2,4,5,5,4,4,4,6,5,6,4,4
361,6,2,6,0,6,4,6,6,3,6,6,6,6,3
362,4,4,4,4,4,4,4,4,5,6,4,6,6,4
363,6,4,3,4,3,3,3,3,3,3,6,6,6,4
364,5,3,4,4,3,4,6,6,4,6,3,6,2,3
365,4,6,6,5,5,4,3,3,2,6,4,6,6,4
366,6,6,6,4,6,2,6,6,4,6,6,6,6,4
367,4,4,5,5,5,3,6,6,2,6,5,6,5,4
368,5,6,6,4,6,2,6,6,5,6,6,6,6,4
369,4,6,3,1,4,4,6,6,4,6,5,6,6,4
370,4,3,4,4,4,3,3,3,6,6,5,6,6,4
371,0,5,5,5,5,5,5,5,5,0,0,0,0,0
372,2,4,3,3,3,1,3,3,4,6,4,6,4,3
373,4,4,4,3,4,3,6,6,4,4,4,6,6,5
374,4,4,3,3,3,3,6,6,3,3,6,3,2,3
375,3,5,2,3,6,3,6,6,6,6,6,6,6,3
376,3,0,0,0,0,0,0,0,0,0,0,0,0,0
377,4,3,3,4,3,3,6,6,4,6,4,6,4,4
378,5,4,4,4,5,5,6,6,5,5,5,5,6,5
379,3,3,4,4,4,3,6,6,3,2,6,3,6,3
380,5,4,3,4,5,5,6,6,6,6,6,6,6,5
381,1,3,3,3,3,3,3,3,3,6,6,6,6,2
382,3,1,2,4,3,3,3,3,2,6,3,6,3,3
383,5,4,3,3,4,4,3,3,4,6,6,6,6,4
384,6,6,6,4,4,4,6,4,6,6,5,6,6,4
385,4,4,4,4,4,4,4,4,6,6,6,6,6,5
386,3,4,6,4,6,4,6,6,6,6,6,6,6,4
387,4,2,3,2,4,4,6,4,6,6,6,6,6,4
388,4,3,3,5,4,3,6,6,6,6,6,6,6,4
389,6,3,3,4,4,3,6,6,6,6,4,6,6,4
390,4,3,3,4,2,4,6,6,6,6,6,6,6,4
391,3,4,3,5,4,3,6,6,6,6,6,6,6,4
392,3,4,6,4,5,6,6,6,4,6,4,6,4,4
393,6,6,6,4,4,4,6,6,6,6,6,6,6,4
394,5,4,6,3,4,6,6,6,6,6,6,6,6,4
395,5,6,6,5,5,5,6,6,5,6,6,6,6,4
396,4,2,2,3,3,3,6,6,6,6,6,6,6,4
397,4,3,3,4,4,6,6,6,6,6,6,6,6,4
398,6,3,2,4,5,6,6,6,6,6,6,6,6,4
399,3,3,3,5,3,5,5,5,4,6,6,6,6,4
400,4,3,3,3,2,3,3,3,4,3,6,6,6,3
401,3,3,3,5,5,5,4,6,5,5,5,4,6,5
402,6,6,2,4,5,5,6,6,5,6,6,6,6,4
403,3,3,4,3,4,4,3,4,3,4,4,3,4,4
404,4,4,3,4,5,5,6,6,4,4,5,6,6,4
405,0,6,6,6,5,3,6,6,6,6,6,6,6,4
406,4,4,4,4,4,4,4,4,5,0,0,0,0,5
407,4,4,3,2,3,3,6,6,4,4,6,3,6,3
408,3,3,3,4,4,4,3,3,0,0,0,0,0,0
409,2,2,3,2,3,3,6,6,6,6,6,6,6,2
410,4,4,3,5,5,5,4,4,5,6,6,6,6,4
411,3,6,4,5,5,4,3,6,5,5,5,4,5,4
412,4,2,2,2,5,2,6,6,6,6,6,6,6,3
413,6,4,6,4,4,4,4,4,4,4,6,4,6,4
414,4,4,4,4,4,4,4,4,4,4,4,4,4,4
415,4,4,3,4,5,5,4,4,4,4,5,4,4,4
416,0,0,0,5,5,5,0,0,6,6,6,6,6,5
417,6,6,6,4,4,4,4,4,0,0,0,0,0,4
418,4,6,6,5,5,4,4,4,5,4,6,6,6,5
419,3,2,3,5,5,4,6,6,6,6,6,6,6,4
420,4,3,3,5,5,4,4,4,4,4,4,6,6,4
421,4,3,3,4,4,2,6,6,4,4,6,3,6,4
422,6,3,3,4,3,2,6,6,0,0,0,0,0,3
423,6,3,3,3,4,4,6,6,3,3,4,6,4,4
424,0,0,0,4,0,4,0,0,4,4,0,0,0,4
425,6,4,3,5,5,5,5,5,5,5,6,5,5,5
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,3,3,3,4,5,4,3,3,4,5,6,6,3,4
428,3,3,2,3,2,2,2,2,2,1,6,6,6,3
429,3,6,6,5,5,4,3,3,6,6,6,6,6,4
430,4,3,3,3,4,4,3,3,3,3,6,6,6,3
431,3,3,3,4,4,3,3,3,4,3,6,6,6,3
432,3,4,3,5,5,5,4,3,5,5,3,4,4,5
433,3,2,2,5,5,4,6,6,6,6,6,6,0,4
434,5,6,6,3,5,4,5,5,5,6,6,6,6,5
435,6,4,4,3,2,2,2,2,2,2,2,2,6,3
436,3,0,4,4,4,4,6,6,0,0,0,0,0,4
437,6,6,5,5,6,6,6,6,6,6,6,6,6,5
438,6,6,5,4,6,5,6,6,6,6,6,6,6,0
439,4,6,2,2,4,4,6,6,6,6,6,6,6,3
440,2,4,2,4,4,3,6,6,6,6,5,6,4,3
441,6,6,4,2,4,3,6,5,6,6,6,6,6,4
442,3,3,3,3,3,3,6,6,4,6,6,6,6,4
443,4,6,6,4,4,4,4,4,4,6,6,6,4,4
444,3,6,6,4,4,4,4,4,4,6,6,6,6,4
445,5,5,5,5,5,5,5,5,5,5,5,5,5,5
446,5,4,4,5,5,3,4,4,0,0,5,0,0,5
447,3,3,3,4,3,2,6,6,4,6,6,6,6,4
448,4,4,4,4,4,4,4,4,4,6,3,6,6,4
449,6,6,6,4,6,3,6,6,6,6,6,6,6,4
450,6,4,4,5,6,5,6,6,5,6,6,6,6,5
451,6,6,4,4,6,4,6,6,6,6,6,6,6,4
452,6,6,6,5,6,5,6,6,5,6,6,6,6,4
453,5,3,3,3,4,5,3,3,4,3,6,3,6,4
454,4,6,3,4,4,4,4,4,6,6,6,6,6,4
455,6,3,3,5,3,6,6,6,6,6,6,6,6,4
456,6,3,3,4,4,4,4,4,4,4,6,4,6,4
457,3,3,3,4,3,4,4,4,6,6,6,6,6,3
458,5,5,5,3,4,4,6,6,6,6,6,6,6,4
459,4,3,3,3,3,3,3,3,3,3,0,0,0,3
460,2,4,3,3,5,4,4,4,6,6,4,4,6,4
461,2,3,3,4,4,3,4,4,6,6,6,6,6,4
462,3,4,4,3,3,3,3,3,6,6,6,6,6,3
463,3,6,6,5,5,5,6,6,5,6,6,6,6,4
