,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
1376,6,3,3,5,6,4,6,3,6,6,6,6,6,4
1377,3,4,4,5,4,2,6,6,5,6,6,6,6,3
1378,6,4,4,5,5,5,5,5,2,5,5,6,5,4
1379,3,4,4,4,4,4,6,6,4,6,6,6,6,4
1380,5,4,0,4,3,4,0,0,0,0,0,0,0,0
1381,4,3,3,4,4,4,6,6,3,4,5,6,6,4
1382,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1383,3,3,4,4,0,4,4,5,6,6,6,6,6,6
1384,3,3,3,4,4,4,6,6,4,6,6,6,6,3
1385,3,4,4,2,2,2,2,2,6,6,6,6,6,6
1386,3,5,5,5,5,5,6,5,6,6,6,6,6,5
1387,4,3,0,4,4,4,3,4,4,4,4,6,4,4
1388,4,4,4,4,4,4,4,4,4,6,5,6,4,4
1389,3,3,6,3,6,4,6,6,6,6,6,6,6,3
1390,4,3,3,4,4,4,4,4,4,4,4,0,4,4
1391,3,6,3,4,4,4,6,6,4,6,4,6,4,4
1392,4,5,4,4,5,5,6,6,5,5,5,6,6,5
1393,4,6,6,5,6,4,6,4,3,6,6,6,6,4
1394,4,4,4,0,5,5,6,5,5,6,6,6,6,5
1395,4,6,6,3,6,5,6,5,4,6,6,6,6,5
1396,4,6,6,5,5,5,6,6,5,6,6,6,6,4
1397,3,1,3,4,4,5,6,6,2,6,5,6,6,2
1398,4,4,4,3,3,3,6,6,3,6,6,6,6,4
1399,4,4,4,4,5,5,3,6,5,6,6,6,6,4
1400,3,3,3,4,2,3,6,6,5,6,4,6,2,3
1401,3,3,6,2,4,4,6,3,1,4,5,6,4,4
1402,4,3,3,4,4,6,6,4,2,4,5,6,5,4
1403,6,2,6,2,4,5,6,4,4,6,4,6,2,2
1404,3,6,6,4,4,4,6,4,4,6,4,6,6,4
1405,4,6,6,4,4,4,4,4,4,6,6,6,6,4
1406,3,3,3,3,3,3,6,6,4,6,4,6,3,3
1407,3,4,3,3,3,3,3,3,3,6,3,6,4,4
1408,6,6,6,6,6,3,6,6,4,6,6,6,6,4
1409,4,6,6,5,4,4,6,4,4,6,6,6,6,5
1410,6,2,1,5,4,3,3,3,5,5,5,6,5,4
1411,2,2,2,4,3,4,6,4,6,6,6,6,6,3
1412,3,2,2,4,4,3,3,3,3,6,0,3,3,3
1413,6,5,5,5,6,5,6,6,6,6,6,6,6,5
1414,4,6,3,5,5,5,4,6,5,6,4,6,4,4
1415,4,3,3,4,4,4,6,6,6,6,6,6,6,4
1416,6,3,3,4,6,4,6,6,0,0,0,0,0,4
1417,3,2,2,4,3,4,3,3,4,6,3,6,1,3
1418,4,6,3,4,4,4,6,6,4,6,5,6,6,4
1419,6,3,6,5,5,4,6,6,5,6,5,6,5,4
1420,5,5,5,5,5,5,5,5,2,6,4,6,6,4
1421,4,4,3,4,4,4,3,4,6,6,5,6,6,5
1422,5,4,6,4,4,4,4,4,4,6,6,6,6,4
1423,6,3,6,4,4,4,6,6,0,0,0,0,0,4
1424,6,3,3,5,4,3,3,3,3,3,3,6,6,4
1425,3,3,4,4,3,4,4,6,4,6,4,6,6,4
1426,3,3,3,4,4,4,4,4,4,4,4,4,6,3
1427,4,4,4,5,5,5,6,6,5,5,5,6,6,5
1428,4,4,3,4,5,3,3,3,2,6,3,6,3,4
1429,5,4,3,4,4,4,3,4,6,6,5,6,6,4
1430,3,3,6,5,5,4,6,6,5,6,5,6,5,4
1431,6,3,6,4,5,5,5,6,4,6,6,6,6,4
1432,6,5,5,5,5,5,6,6,6,6,6,6,6,5
1433,5,4,4,4,5,4,4,6,4,6,6,6,6,3
1434,5,4,4,4,4,5,4,4,4,6,6,6,6,4
1435,5,6,6,5,5,4,3,4,6,6,5,6,6,5
1436,5,4,4,4,4,5,3,3,5,5,5,6,6,4
1437,4,2,2,4,3,3,3,3,3,4,3,0,6,4
1438,3,6,6,4,5,5,6,6,4,6,6,6,6,4
1439,3,3,4,4,4,3,6,4,6,6,6,6,6,4
1440,6,6,6,4,4,4,6,6,6,6,6,6,6,4
1441,3,2,4,3,3,3,3,3,4,3,3,3,3,3
1442,5,6,6,4,4,4,6,6,3,3,6,4,6,4
1443,4,4,4,4,4,4,4,4,4,4,4,6,6,4
1444,3,3,3,4,3,3,6,6,3,3,3,6,6,3
1445,3,3,3,5,4,5,5,5,5,5,6,6,6,4
1446,4,1,6,4,4,4,6,4,6,6,6,6,6,3
1447,3,3,3,5,5,5,4,4,4,6,6,6,6,4
1448,6,3,3,5,5,4,3,4,5,5,5,6,5,4
1449,4,4,4,5,4,5,4,4,6,6,6,6,6,4
1450,4,2,2,3,3,4,6,6,4,2,6,3,3,3
1451,6,3,2,3,6,3,6,6,3,6,6,6,6,3
1452,6,6,6,5,5,5,6,6,5,6,6,6,6,4
1453,6,4,4,4,5,5,5,5,5,6,4,6,6,5
1454,3,3,4,4,4,5,5,5,4,6,6,6,6,4
1455,3,3,3,4,4,3,3,2,3,4,3,3,3,4
1456,4,3,3,4,4,5,3,4,4,4,3,4,4,4
1457,3,3,4,3,3,3,4,2,3,3,4,3,3,4
1458,5,4,4,3,4,4,3,3,4,5,4,5,3,4
1459,4,3,4,4,3,4,4,4,3,4,5,4,4,4
1460,4,3,3,4,3,4,3,3,3,4,4,3,4,4
1461,3,3,4,3,3,2,3,4,3,3,4,3,2,4
1462,3,3,4,4,3,3,4,5,4,3,2,3,4,4
1463,4,4,5,4,3,4,5,5,5,4,3,4,5,4
1464,3,3,4,3,4,3,4,4,3,4,4,4,4,4
1465,3,2,3,3,3,3,3,2,3,3,3,2,3,3
1466,3,3,4,4,3,4,4,4,4,4,3,5,4,4
1467,4,4,3,4,5,4,3,4,3,3,4,2,3,3
1468,5,4,3,3,3,4,3,3,3,3,3,4,3,3
1469,5,5,4,4,5,3,4,4,4,3,5,4,4,4
1470,5,4,4,3,3,4,4,3,3,4,5,4,4,4
1471,3,3,4,3,2,3,4,3,4,3,2,3,4,4
1472,4,4,3,4,4,3,5,4,4,4,3,5,4,4
1473,4,4,3,4,5,4,4,3,4,4,4,3,5,4
1474,4,4,3,4,5,4,3,4,3,4,4,3,4,3
1475,3,4,3,4,4,5,6,6,3,6,1,6,1,3
1476,6,6,3,3,6,6,6,6,3,6,6,6,6,3
1477,5,6,3,5,6,6,6,6,4,6,6,6,6,5
1478,5,3,3,4,6,5,6,6,6,6,4,6,6,4
1479,4,6,6,5,5,5,6,6,6,6,5,6,6,5
1480,3,6,5,5,4,5,6,5,2,3,5,5,6,5
1481,6,0,3,0,3,5,0,0,0,0,5,0,5,3
1482,3,3,3,3,3,3,3,3,4,3,2,6,6,3
1483,0,4,0,3,0,4,0,0,0,0,0,0,0,0
1484,4,4,4,4,4,5,4,4,4,6,6,6,6,4
1485,3,4,4,4,4,4,3,3,3,4,5,6,4,5
1486,4,4,4,4,2,3,6,6,6,6,6,6,6,3
1487,3,4,3,5,5,5,6,6,4,3,4,6,3,4
1488,6,3,4,4,6,3,6,6,4,3,3,6,2,3
1489,3,3,3,4,4,4,4,4,1,6,4,6,4,3
1490,0,4,5,5,5,5,6,6,4,6,5,6,6,5
1491,4,4,4,4,6,4,6,6,4,6,6,6,6,0
1492,6,6,6,0,5,5,5,5,5,5,6,6,6,6
1493,4,6,6,5,6,6,5,5,0,6,6,6,6,3
1494,4,6,6,4,4,4,4,4,4,3,6,6,6,4
1495,6,6,6,5,5,5,6,6,5,6,5,6,4,5
1496,4,4,4,4,4,4,4,4,0,0,0,0,0,4
1497,3,3,3,4,0,4,3,4,4,6,5,6,4,4
1498,6,6,6,6,6,6,6,6,6,6,6,6,6,4
1499,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1500,3,3,3,4,4,3,3,3,2,3,4,0,4,4
1501,4,3,3,4,4,5,6,4,6,6,6,6,6,3
1502,4,4,3,2,5,5,6,6,5,4,6,6,4,4
1503,5,5,5,5,5,4,4,4,4,4,5,5,5,5
1504,3,2,3,4,4,4,4,4,4,4,3,6,6,4
1505,3,3,4,4,4,4,3,3,6,6,6,6,6,4
1506,4,6,6,4,5,5,6,4,6,6,6,6,6,4
1507,2,2,2,4,4,4,4,4,4,4,4,4,4,2
1508,4,4,6,3,5,5,6,6,6,6,6,6,6,4
1509,3,4,6,4,4,4,6,6,6,6,6,6,6,4
1510,4,6,6,5,4,4,6,6,6,6,6,6,6,4
1511,6,6,4,4,2,3,6,6,6,6,6,6,6,4
1512,3,3,3,4,5,3,6,6,6,6,6,6,6,3
1513,3,4,4,4,4,3,3,3,0,0,0,0,0,0
1514,6,4,6,6,6,6,6,6,6,6,6,6,6,3
1515,4,4,4,3,4,3,3,3,6,6,6,6,6,3
1516,6,3,2,3,4,3,4,4,6,6,6,6,6,3
1517,3,3,3,3,3,3,3,3,3,4,4,6,6,3
1518,3,4,4,5,5,4,6,6,6,6,6,6,6,4
1519,6,6,6,3,4,3,5,5,3,6,6,6,6,3
1520,4,4,3,2,5,4,6,6,6,6,6,6,6,4
1521,5,5,6,5,5,5,6,6,6,6,6,6,6,5
1522,6,3,4,5,5,5,6,4,6,6,6,6,6,5
1523,5,5,6,5,4,4,6,4,6,6,6,6,6,4
1524,2,3,4,4,4,4,6,3,6,6,6,6,6,4
1525,5,4,6,3,5,5,6,5,6,6,6,6,6,5
1526,5,4,4,5,4,5,6,6,6,6,6,6,6,4
1527,6,6,6,6,6,6,6,6,6,6,5,6,6,5
1528,3,5,4,3,4,3,6,6,6,6,6,6,6,4
1529,4,5,4,4,4,3,6,6,6,6,6,6,6,4
1530,4,6,5,5,5,5,4,4,6,6,6,6,6,6
1531,4,4,4,3,4,4,6,6,6,6,6,6,6,4
1532,5,3,4,5,5,5,5,5,6,6,6,6,6,5
1533,5,2,2,5,3,3,6,6,6,6,6,6,6,3
1534,4,5,4,4,5,5,6,6,6,6,6,6,6,4
1535,5,5,5,4,4,3,6,6,6,6,6,6,6,5
1536,6,3,6,4,4,5,6,6,4,6,3,6,5,4
1537,6,3,6,3,4,3,6,6,4,6,4,6,3,4
1538,6,4,4,4,5,5,5,6,4,6,4,6,6,4
1539,6,6,6,6,6,6,6,6,6,6,6,6,6,3
1540,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1541,5,6,6,5,5,5,6,6,6,6,4,6,4,4
1542,4,4,4,4,5,4,4,4,5,6,6,6,6,4
1543,4,3,3,3,3,4,6,5,6,6,6,6,6,4
1544,4,5,4,5,5,5,6,6,4,6,6,6,6,5
1545,3,3,6,3,4,4,6,6,3,6,4,6,6,4
1546,4,3,3,4,4,4,6,6,6,3,6,6,6,4
1547,5,5,5,5,5,5,6,5,5,5,6,6,6,5
1548,4,3,4,4,4,4,4,0,3,6,6,6,6,4
1549,4,4,3,4,4,4,6,6,4,3,6,6,6,4
1550,4,4,4,5,5,5,4,0,0,0,0,0,0,4
1551,4,4,4,4,4,4,4,4,4,4,0,0,0,4
1552,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1553,4,4,6,5,5,5,6,6,0,6,2,6,6,4
1554,3,3,4,4,4,3,6,6,4,3,6,6,6,3
1555,3,3,3,4,3,3,3,3,4,4,4,4,4,4
1556,3,3,2,4,4,4,6,6,1,0,6,6,6,2
1557,3,0,0,3,3,0,0,3,0,0,0,0,0,4
1558,5,4,3,3,5,5,6,6,3,6,3,6,3,4
1559,5,5,4,5,5,5,6,6,6,6,6,6,6,5
1560,4,4,4,5,5,5,6,6,4,6,6,6,6,4
1561,6,3,4,5,5,6,6,6,4,6,6,6,6,5
1562,6,6,6,5,5,5,6,6,5,6,6,6,6,5
1563,5,4,4,4,4,4,6,6,3,6,6,6,6,4
1564,6,5,6,5,5,6,6,6,2,6,6,6,6,3
1565,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1566,3,4,6,4,4,4,6,6,6,6,5,6,4,4
1567,4,4,4,4,4,4,4,4,4,4,4,3,3,4
1568,4,4,4,5,5,5,5,5,4,4,5,6,6,4
1569,4,3,3,4,4,4,6,6,4,3,6,6,6,4
1570,4,6,3,1,3,3,4,4,6,6,6,6,6,3
1571,4,2,3,3,4,4,4,4,4,6,5,6,0,4
1572,3,4,4,4,4,4,4,4,4,4,4,4,4,3
1573,3,3,3,4,4,3,6,6,4,3,3,3,6,3
1574,5,5,5,5,5,4,4,4,4,0,0,0,0,4
1575,4,4,4,3,5,4,3,6,4,6,6,6,6,4
1576,5,4,4,5,5,5,6,6,5,5,5,4,6,5
1577,4,4,4,4,4,4,4,4,4,4,4,6,6,4
1578,5,4,4,5,5,5,6,6,4,6,6,6,6,5
1579,3,3,4,4,5,4,3,3,3,6,5,6,3,4
1580,3,3,4,5,5,4,3,3,5,5,5,5,5,5
1581,4,5,4,3,5,4,6,6,4,6,5,6,3,4
1582,3,2,3,4,4,4,4,4,3,3,4,4,3,4
1583,5,6,6,5,6,6,6,6,6,6,3,6,6,5
1584,5,6,6,6,4,4,6,6,4,4,4,6,4,0
1585,5,4,4,5,4,4,6,6,4,6,3,6,6,4
1586,5,5,5,5,5,5,5,5,5,5,5,6,5,5
1587,6,6,4,4,4,4,6,6,6,6,6,6,6,4
1588,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1589,6,5,5,5,5,5,6,6,5,6,6,5,6,5
1590,4,4,4,4,3,3,3,3,4,2,6,6,6,4
1591,4,4,4,4,4,4,4,4,4,4,4,6,6,4
1592,3,2,2,4,2,0,6,6,4,6,6,6,6,3
1593,5,5,4,5,4,4,6,6,4,6,4,6,4,4
1594,5,6,6,4,6,6,6,6,5,5,5,6,6,3
1595,4,3,6,4,4,3,6,6,3,6,3,6,2,4
1596,4,4,3,4,3,3,6,6,3,2,6,3,6,4
1597,5,5,5,5,6,5,6,6,5,6,6,6,6,5
1598,5,4,4,4,4,4,4,4,4,4,4,4,6,4
1599,4,4,4,4,4,4,4,4,3,3,3,3,3,0
1600,3,3,3,3,3,3,3,3,3,3,6,6,6,3
1601,4,2,2,4,4,3,4,4,5,5,4,4,3,4
1602,4,6,4,5,5,5,6,6,5,6,5,6,5,5
1603,6,5,6,4,6,5,6,6,6,6,6,6,6,5
1604,5,4,4,3,4,4,6,6,6,6,2,6,4,4
1605,4,4,4,4,0,5,6,6,5,6,5,6,4,4
1606,4,4,3,5,5,5,6,6,3,6,6,4,6,4
1607,5,5,5,5,3,5,5,5,5,3,6,3,6,5
1608,5,5,5,5,5,5,5,5,5,5,5,5,6,5
1609,4,5,3,4,0,3,6,5,3,5,6,6,6,4
1610,5,4,3,4,4,3,6,6,4,6,4,6,5,5
1611,3,6,6,3,5,6,6,6,5,5,6,5,6,4
1612,3,3,3,4,3,3,4,4,3,3,3,0,6,3
1613,3,3,4,4,4,6,6,6,6,6,6,6,6,4
1614,4,4,4,5,5,5,5,5,6,5,5,6,5,5
1615,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1616,4,3,3,4,4,4,6,6,3,6,6,6,6,4
1617,3,3,0,0,4,3,3,3,4,6,6,6,6,3
1618,3,3,3,5,5,5,6,6,5,6,6,6,6,4
1619,0,4,4,5,5,5,6,6,6,6,6,6,6,5
1620,3,3,4,4,4,4,6,6,4,6,6,6,6,4
1621,4,3,3,3,4,4,4,4,4,3,4,2,1,4
1622,5,5,5,5,5,5,5,5,6,6,5,0,0,5
1623,6,6,5,5,5,5,6,6,5,6,6,5,6,5
1624,3,4,4,4,5,5,6,6,5,5,5,6,6,4
1625,5,4,3,5,5,5,5,5,5,5,5,5,5,5
1626,4,3,3,4,3,4,6,6,3,3,3,6,6,4
1627,5,5,4,4,4,5,6,6,5,4,4,6,6,4
1628,5,4,3,4,4,3,6,6,4,3,6,6,6,4
1629,6,4,6,5,5,5,6,6,6,6,6,6,6,5
1630,5,4,4,5,5,5,6,6,6,6,6,6,6,5
1631,4,3,3,4,4,4,6,6,2,3,3,3,6,3
1632,3,3,3,4,3,3,4,4,3,3,3,3,3,4
1633,5,4,4,5,4,5,5,5,5,4,5,6,4,5
1634,3,4,3,3,3,4,3,3,4,4,4,3,4,4
1635,5,4,4,3,4,3,6,6,4,3,6,6,6,4
1636,2,3,3,5,4,4,4,4,4,4,6,6,6,4
1637,4,4,5,5,5,5,4,4,4,4,4,6,6,4
1638,4,3,6,5,4,3,6,6,6,6,5,6,6,4
1639,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1640,3,3,4,4,4,4,4,4,4,4,4,4,4,4
1641,6,6,5,5,5,5,6,6,4,5,6,6,6,5
1642,6,6,3,3,4,4,6,6,3,6,6,6,6,4
1643,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1644,6,6,4,4,4,4,4,4,4,3,6,6,6,4
1645,5,4,4,5,5,5,5,5,5,5,5,4,4,5
1646,3,3,4,4,4,3,3,3,6,6,5,6,6,4
1647,4,3,2,5,5,4,4,4,6,6,6,6,6,4
1648,3,4,3,4,5,5,4,4,5,4,5,5,4,4
1649,6,6,3,4,4,6,6,6,6,4,6,4,6,4
1650,4,2,3,4,5,4,4,4,4,6,5,6,4,4
1651,3,3,3,3,3,4,3,3,3,3,3,3,3,3
1652,5,3,0,5,5,6,6,6,6,6,6,6,6,4
1653,3,6,3,4,4,4,4,4,4,4,5,6,4,4
1654,5,5,4,5,5,5,5,5,4,5,0,5,5,5
1655,4,2,0,5,5,5,4,4,6,6,4,6,6,4
1656,4,3,4,4,4,4,6,6,5,5,6,6,6,4
1657,4,4,4,3,5,5,5,5,6,6,5,6,6,5
1658,6,3,3,3,5,4,3,3,3,3,3,6,6,4
1659,4,4,3,4,4,4,4,4,4,4,0,0,0,4
1660,6,1,1,0,1,0,0,0,0,0,1,0,0,3
1661,5,5,5,5,5,5,6,6,5,5,6,4,6,5
1662,4,6,6,3,6,3,6,6,3,4,6,6,6,4
1663,5,3,3,4,4,4,6,6,4,4,6,6,6,4
1664,4,3,3,6,6,3,6,6,6,6,4,6,6,3
1665,5,5,5,5,5,5,5,5,5,5,5,6,6,5
1666,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1667,3,3,3,3,3,3,3,3,6,6,6,6,6,3
1668,4,3,3,3,3,3,3,3,3,3,3,3,3,3
1669,4,3,3,4,4,3,3,6,4,6,3,6,2,4
1670,4,3,3,4,4,4,6,6,6,6,4,6,4,4
1671,5,4,4,5,4,4,4,4,5,6,5,6,4,4
1672,5,6,6,0,0,4,0,0,4,6,6,6,0,0
1673,4,6,3,3,3,4,6,6,3,6,3,6,6,3
1674,5,4,4,5,5,5,6,6,5,6,6,6,6,5
1675,6,6,6,5,5,6,6,6,5,6,4,6,0,5
1676,4,2,1,3,3,3,6,6,2,6,2,6,3,3
1677,0,0,3,3,3,3,3,0,3,3,3,3,6,3
1678,2,3,4,5,6,2,6,6,6,2,6,2,6,4
1679,6,4,6,4,6,4,6,6,6,6,6,6,6,4
1680,3,3,3,3,3,3,3,3,3,3,6,6,6,3
1681,3,3,3,3,4,4,3,3,4,4,4,6,4,1
1682,3,2,2,3,3,1,6,6,6,6,6,6,6,2
1683,2,2,3,3,4,3,6,6,6,6,3,6,6,3
1684,6,6,4,3,4,5,6,6,6,6,6,6,6,5
1685,0,0,0,0,0,0,0,0,2,2,4,0,2,0
1686,3,3,3,4,3,3,3,3,6,6,4,6,6,3
1687,3,6,3,4,3,3,6,6,6,6,5,6,6,3
1688,3,3,3,3,3,3,6,6,2,3,2,6,2,0
1689,1,2,2,4,3,2,2,2,6,6,6,6,6,3
1690,4,4,4,4,4,4,6,6,2,6,2,6,1,2
1691,4,4,3,3,3,4,4,3,6,6,6,6,6,2
1692,6,4,3,5,6,5,6,6,6,6,6,6,6,4
1693,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1694,4,4,4,4,4,4,4,4,4,6,4,6,4,4
1695,5,6,4,5,5,4,4,4,4,6,5,6,4,4
1696,5,3,3,4,4,4,6,6,4,4,4,3,3,4
1697,5,4,4,4,4,4,3,3,3,3,3,3,3,4
1698,2,6,3,4,3,4,6,3,3,6,4,6,3,3
1699,2,5,3,3,4,4,6,6,2,6,5,6,5,4
1700,4,4,4,2,2,4,4,4,6,6,6,6,6,3
1701,6,6,6,6,6,6,6,6,6,6,6,6,6,4
1702,6,6,3,3,3,3,6,6,6,6,6,6,6,3
1703,6,6,2,4,4,5,6,6,4,6,6,6,6,3
1704,6,4,4,4,6,6,6,6,5,5,5,5,5,4
1705,6,6,4,4,4,4,6,6,6,6,6,6,6,5
1706,4,6,6,5,6,5,6,6,6,6,6,6,6,5
1707,0,0,0,1,0,0,0,0,5,0,1,0,1,3
1708,6,4,4,4,4,4,6,6,3,6,3,6,4,4
1709,4,4,4,5,4,5,4,4,4,3,4,3,3,4
1710,3,3,3,3,2,4,6,6,2,2,5,1,3,4
1711,4,2,2,4,5,4,6,6,3,4,5,3,6,4
1712,2,2,2,2,4,3,4,4,4,5,5,6,5,3
1713,4,2,2,4,4,4,6,6,2,4,6,3,6,4
1714,4,4,4,4,4,4,4,4,4,4,6,6,6,4
1715,3,1,1,5,5,5,5,5,6,6,4,6,6,4
1716,4,3,3,4,3,5,4,4,6,6,4,6,6,4
1717,3,3,4,5,5,3,6,6,3,6,5,6,4,3
1718,5,3,3,3,4,4,6,6,3,2,6,3,6,4
1719,4,4,4,4,4,4,4,4,3,3,6,3,6,5
1720,4,2,3,3,3,3,6,6,1,2,6,3,6,3
1721,4,4,3,3,5,5,6,6,4,3,5,6,6,4
1722,6,3,6,4,4,5,3,4,3,6,6,6,6,3
1723,6,6,6,5,0,5,6,6,4,4,6,6,6,3
1724,6,6,4,5,6,5,6,6,6,6,6,6,6,3
1725,3,4,4,3,3,4,4,4,4,5,6,6,6,4
1726,4,4,4,4,4,4,4,4,6,6,6,6,6,4
1727,4,4,3,4,4,3,4,4,4,3,4,3,4,4
1728,3,3,4,4,3,4,4,5,4,4,3,5,4,3
1729,4,5,3,4,4,5,3,4,4,3,4,5,4,3
1730,3,3,3,3,3,3,3,3,6,6,6,6,6,3
1731,4,4,3,4,4,3,4,4,4,5,3,4,3,4
1732,4,3,4,4,5,3,4,3,3,4,4,3,3,4
1733,4,4,4,5,4,4,5,5,4,4,4,4,4,4
1734,4,4,3,4,5,4,4,4,4,4,4,5,3,4
1735,3,3,3,4,4,3,5,3,4,3,4,4,4,3
1736,4,3,3,4,4,3,3,3,3,4,3,4,3,3
1737,4,3,4,4,5,4,3,4,4,4,3,4,4,5
1738,4,4,4,4,3,4,5,4,4,5,3,4,4,4
1739,4,4,4,5,5,5,5,5,6,6,6,6,6,4
1740,5,5,6,5,6,6,6,6,6,6,6,6,6,5
1741,4,4,3,4,3,4,6,6,6,6,6,6,6,4
1742,5,6,6,6,6,6,6,6,6,6,6,6,6,4
1743,6,3,6,4,6,5,6,6,6,6,6,6,6,3
1744,3,6,3,3,3,3,6,6,6,6,6,6,6,3
1745,4,4,4,4,4,4,3,4,4,4,4,4,4,3
1746,4,3,3,3,4,4,2,2,3,3,3,4,3,4
1747,3,3,3,4,4,4,6,6,6,6,6,6,6,4
1748,5,5,4,5,5,5,6,6,6,6,6,6,6,5
1749,5,5,5,4,5,5,6,6,4,4,6,6,6,5
1750,6,5,6,5,5,5,5,5,6,6,6,6,6,5
1751,3,4,3,4,4,4,3,3,6,6,6,6,6,4
1752,4,4,4,4,4,4,4,4,0,0,0,0,0,4
1753,4,5,3,5,5,5,5,5,6,6,6,6,6,5
1754,4,3,4,5,6,5,4,6,6,6,6,6,6,4
1755,6,6,6,5,6,5,3,3,5,1,6,6,6,1
1756,5,5,5,1,5,1,5,5,5,5,6,6,6,5
1757,6,4,5,5,5,5,5,6,5,3,5,5,5,5
1758,4,3,3,4,4,4,6,6,4,6,4,6,4,4
1759,3,3,3,3,3,3,3,3,4,4,4,4,0,4
1760,6,1,2,4,2,6,6,6,3,2,3,6,6,4
1761,4,5,5,0,0,5,5,5,5,5,5,5,5,5
1762,3,2,3,4,3,5,4,3,4,0,2,0,0,3
1763,2,2,3,3,3,3,6,6,3,6,6,6,6,3
1764,6,3,2,4,4,4,6,6,3,6,2,6,3,3
1765,6,6,3,4,6,4,6,6,4,6,6,6,6,4
1766,4,4,3,4,4,4,3,3,4,4,0,0,0,4
1767,3,3,3,5,5,3,3,3,5,4,5,5,4,4
1768,3,3,3,4,4,4,6,6,3,6,6,6,6,3
1769,2,2,2,2,2,2,2,2,3,6,4,6,5,2
1770,4,5,4,3,4,4,3,3,4,4,4,4,4,4
1771,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1772,4,3,4,4,4,5,3,3,4,3,6,4,6,4
1773,6,3,3,4,4,4,4,4,5,6,4,6,6,4
1774,3,3,6,4,4,4,6,6,3,6,4,6,6,4
1775,6,3,3,3,3,3,6,6,3,6,6,6,6,3
1776,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1777,4,4,4,4,4,4,4,4,4,4,0,4,6,6
1778,3,4,4,4,6,4,6,6,4,6,6,6,6,3
1779,4,4,4,4,4,4,4,4,2,0,0,0,0,3
1780,6,6,6,6,6,4,6,6,6,6,6,6,6,3
1781,4,3,6,4,4,4,6,6,4,3,6,6,6,4
1782,6,4,5,4,3,4,3,3,4,4,4,6,6,4
1783,6,3,6,4,4,5,6,5,5,5,6,5,6,4
1784,6,6,6,5,6,5,6,6,4,4,6,6,6,4
1785,4,6,6,3,4,5,4,6,4,6,6,6,6,4
1786,3,4,4,4,3,5,5,5,5,4,3,4,0,4
1787,3,3,3,4,4,4,3,3,4,3,3,3,6,3
1788,6,4,6,4,4,4,6,6,3,4,6,4,6,4
1789,3,3,3,4,4,4,3,3,3,3,0,3,0,4
1790,5,6,4,5,5,5,6,6,6,6,6,6,6,5
1791,3,4,4,4,4,4,6,6,4,4,6,6,6,4
1792,3,3,3,3,3,3,3,3,3,4,3,3,3,4
1793,4,3,3,3,3,3,3,3,4,3,6,6,6,3
1794,4,3,3,4,4,4,6,6,4,4,6,6,6,0
1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,3,3,6,6,6,6,6,6,6,6,6,6,6,3
1797,5,5,5,5,4,5,5,5,5,6,5,6,6,5
1798,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1799,3,3,3,4,4,4,4,4,4,6,6,6,6,4
1800,4,3,3,3,3,0,0,0,3,3,4,0,0,4
1801,5,4,3,4,5,5,4,4,2,4,1,1,6,4
1802,4,4,4,4,5,5,6,6,5,6,4,6,4,5
1803,3,3,3,4,4,5,6,6,5,5,5,4,6,4
1804,4,3,2,3,4,4,3,3,4,6,6,6,4,4
1805,3,4,5,4,3,3,6,6,6,6,4,6,6,4
1806,4,6,3,5,5,5,5,5,5,6,5,6,6,5
1807,5,5,5,5,5,5,5,5,3,4,4,3,3,4
1808,4,2,2,3,3,3,6,6,3,6,4,6,6,3
1809,6,6,2,3,4,6,6,6,6,6,6,6,6,4
1810,4,3,3,3,3,3,3,3,2,3,6,6,2,4
1811,5,4,5,5,5,5,6,6,5,6,5,6,6,5
1812,6,5,5,4,5,5,6,6,6,5,6,5,6,4
1813,6,6,6,5,5,5,6,6,6,6,6,6,6,4
1814,6,6,4,5,6,4,6,0,6,6,6,6,6,4
1815,6,3,4,4,4,5,6,6,6,6,4,6,6,4
1816,3,3,2,3,3,3,3,3,3,6,4,0,4,3
1817,4,4,4,4,4,4,4,4,6,6,6,6,6,5
1818,4,3,3,2,5,4,6,6,4,6,6,6,6,3
1819,4,4,5,5,5,5,5,5,5,5,5,5,6,5
1820,4,3,3,3,3,4,3,3,2,2,4,2,6,3
1821,5,5,3,5,5,4,0,0,5,0,0,0,0,5
1822,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1823,3,3,3,3,3,3,3,3,2,6,3,6,3,3
1824,6,4,4,4,6,4,6,6,4,6,3,6,3,4
