,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,WIFI,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
434,5,5,5,5,5,5,6,6,6,5,6,6,6,6,5
435,4,4,5,5,5,5,6,6,6,5,6,5,6,6,5
436,4,4,4,4,4,5,6,6,6,4,6,5,6,5,4
437,5,3,3,2,5,5,5,5,5,5,5,5,6,5,4
438,6,4,4,4,5,6,6,6,6,6,6,6,6,6,4
439,4,4,4,4,4,5,5,5,4,3,3,4,6,4,4
440,5,5,4,5,4,4,6,5,5,4,6,6,6,6,4
441,4,3,4,4,4,5,4,4,5,4,5,6,6,6,4
442,4,4,5,4,5,4,3,5,6,4,0,0,0,0,0
443,5,5,5,5,0,5,6,6,5,6,5,6,6,6,5
444,3,4,4,2,3,3,6,6,3,2,3,3,3,6,3
445,3,3,3,4,4,3,6,4,2,6,6,6,6,6,3
446,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
447,6,3,2,4,4,4,4,4,5,6,6,6,6,6,3
448,5,4,3,5,5,5,5,5,5,5,5,5,4,4,4
449,2,2,2,4,3,2,3,3,4,3,3,3,2,3,3
450,3,3,3,2,3,3,6,6,5,6,6,6,6,6,3
451,5,4,3,4,4,4,4,6,5,4,4,5,4,6,4
452,5,5,4,5,5,3,4,4,5,5,4,6,6,6,4
453,3,3,3,4,4,4,6,6,5,6,6,5,6,6,4
454,4,4,5,5,4,5,6,6,6,5,6,6,6,6,5
455,3,3,3,3,3,3,3,3,3,6,6,6,6,6,3
456,3,4,3,3,3,3,3,3,2,6,6,6,6,3,4
457,5,3,3,4,3,4,6,6,6,4,4,6,4,6,4
458,3,2,3,4,4,4,6,4,5,5,5,5,5,6,3
459,4,3,3,2,3,2,1,1,2,2,3,5,3,3,3
460,4,4,4,4,4,4,4,4,4,6,6,4,6,6,4
461,3,3,4,3,3,3,6,6,4,4,6,6,6,6,4
462,3,3,3,3,4,4,4,3,5,4,6,6,6,6,4
463,4,4,3,3,3,3,6,6,4,6,6,5,6,6,4
464,4,6,4,5,6,5,6,6,4,5,6,6,6,4,4
465,4,4,4,4,3,4,4,4,6,4,4,4,4,4,4
466,3,3,3,4,3,4,3,3,4,0,6,6,6,6,3
467,5,4,6,4,6,4,6,6,5,3,6,4,6,6,4
468,4,4,6,5,5,5,6,6,5,5,6,6,6,6,4
469,4,3,3,3,3,3,6,6,4,4,6,4,6,4,4
470,3,2,2,3,3,3,3,3,4,3,6,6,6,6,3
471,4,4,3,4,4,4,4,4,4,6,6,6,6,6,4
472,5,6,4,4,6,5,6,6,4,6,6,6,6,4,4
473,3,3,3,4,4,4,6,6,2,6,6,6,6,6,4
474,4,5,6,4,3,4,6,6,6,0,6,6,6,6,3
475,4,3,2,3,3,3,6,6,4,4,3,4,6,4,4
476,3,3,3,4,4,6,6,6,0,3,3,3,4,6,4
477,2,2,3,4,3,3,3,3,4,6,6,6,6,6,3
478,6,3,6,4,5,5,6,6,5,4,4,6,6,6,4
479,3,3,3,3,3,3,3,3,3,3,6,6,6,6,3
480,2,2,2,3,2,2,2,2,3,3,6,6,6,6,2
481,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
482,5,5,6,5,5,5,5,5,5,5,6,6,6,6,4
483,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
484,6,3,6,4,3,4,4,4,3,6,6,6,6,6,4
485,4,4,4,5,5,5,4,4,5,5,5,5,5,6,5
486,6,3,6,4,4,3,6,6,5,6,6,3,6,6,4
487,4,4,4,3,3,4,4,4,4,2,6,3,6,3,4
488,5,4,4,4,5,5,6,6,5,6,6,5,6,6,5
489,4,3,3,5,5,5,6,5,5,5,6,5,6,5,5
490,5,5,5,5,4,4,5,5,5,5,5,5,4,4,5
491,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
492,6,3,4,4,4,4,6,6,4,6,6,4,6,6,3
493,3,3,3,4,4,5,6,6,5,3,6,6,6,6,4
494,6,5,5,3,4,4,6,6,4,6,6,6,6,6,4
495,6,3,3,2,6,2,6,6,5,0,4,4,4,5,4
496,6,3,4,4,4,4,6,6,5,3,6,5,6,4,4
497,3,4,4,3,4,5,5,5,5,5,4,5,5,5,5
498,4,3,3,5,5,4,4,4,3,4,4,4,6,4,4
499,4,3,3,4,4,4,3,3,3,4,6,4,6,3,4
500,6,4,4,5,5,5,6,6,4,4,6,5,6,6,4
501,4,4,4,3,4,4,3,3,6,6,6,4,6,6,4
502,4,6,4,4,4,4,4,4,6,6,6,4,6,6,4
503,4,3,4,4,4,4,6,6,3,4,4,4,4,4,4
504,3,0,3,4,4,4,4,4,4,6,6,6,6,6,4
505,4,3,4,4,4,3,4,4,3,4,6,6,6,6,4
506,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,3,4,4,5,5,5,5,4,5,6,6,6,6,6,5
508,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
509,4,4,4,3,3,3,3,2,6,6,6,6,6,6,3
510,2,3,3,3,4,4,4,4,4,4,4,3,3,3,4
511,6,6,4,4,3,3,6,3,6,3,6,4,6,3,3
512,5,4,5,4,4,4,6,5,4,6,6,6,6,6,5
513,4,3,6,4,4,4,4,4,6,3,6,6,6,6,4
514,5,5,4,5,5,5,5,5,5,5,6,6,6,6,4
515,3,3,3,5,4,3,3,3,4,6,6,6,6,6,4
516,5,4,2,4,5,2,1,1,5,6,6,6,4,6,4
517,5,3,4,3,4,5,6,6,6,6,6,6,6,6,4
518,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
519,3,3,3,4,4,4,3,4,3,3,3,3,3,4,4
520,2,3,4,3,2,3,4,4,4,4,4,4,4,4,4
521,4,4,3,4,4,4,6,6,5,6,6,4,6,6,4
522,4,4,5,5,4,5,4,4,5,5,4,3,3,3,4
523,3,2,2,3,3,4,4,4,5,6,6,6,6,6,3
524,3,3,6,4,4,4,4,4,6,6,6,6,6,6,4
525,4,4,3,4,5,5,5,5,6,5,3,4,6,6,5
526,5,3,3,3,5,4,6,6,4,6,6,5,6,6,4
527,5,1,4,4,5,4,4,4,4,4,4,4,4,4,4
528,3,3,3,4,4,3,4,4,5,6,6,6,6,6,4
529,3,6,4,3,4,4,4,4,6,4,6,4,6,4,4
530,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
531,4,2,4,5,5,5,6,5,5,5,5,5,6,5,5
532,6,1,1,4,5,5,6,6,5,4,6,4,6,4,3
533,6,3,4,4,4,4,6,6,5,6,6,6,6,6,4
534,4,3,3,4,3,4,2,4,3,3,6,6,6,6,3
535,5,6,6,3,5,5,6,6,6,4,6,4,6,4,4
536,4,4,4,4,4,4,4,4,4,4,4,3,4,6,4
537,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
538,3,2,6,6,6,6,6,6,6,6,6,6,6,6,4
539,3,2,6,3,3,3,6,6,3,3,6,4,6,6,3
540,3,3,3,5,4,4,6,6,6,6,6,4,6,6,4
541,4,4,4,4,4,4,6,6,4,4,3,4,2,6,4
542,5,5,5,5,5,5,5,5,3,5,6,5,6,5,5
543,5,5,5,5,5,5,5,5,5,5,6,5,6,5,5
544,2,6,6,4,4,5,6,0,0,5,6,6,6,6,4
545,6,3,6,4,3,3,3,3,6,6,6,6,6,6,3
546,3,4,3,5,5,0,4,3,4,4,4,4,4,4,4
547,5,4,4,4,4,4,4,4,4,3,3,3,6,2,4
548,5,3,3,4,4,4,4,4,4,4,6,5,6,5,3
549,4,4,4,3,4,3,5,4,3,5,4,3,4,4,4
550,4,4,4,4,6,4,4,6,5,0,0,0,0,0,4
551,6,2,6,6,6,6,6,6,6,6,6,6,6,6,3
552,4,3,3,3,4,4,3,3,4,4,4,6,3,6,4
553,3,2,3,4,5,4,3,3,4,5,4,6,6,1,4
554,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
555,4,5,3,5,5,4,3,6,5,4,3,4,4,3,4
556,4,6,6,5,4,5,6,6,3,4,4,5,5,4,4
557,3,3,3,3,3,3,3,3,3,4,3,4,6,4,3
558,4,4,4,4,4,4,6,6,4,6,6,3,6,6,4
559,4,3,4,0,2,5,5,5,5,3,4,4,3,3,5
560,4,4,4,5,5,4,5,5,6,5,6,6,6,6,4
561,5,6,5,5,5,5,5,5,6,5,6,5,6,5,5
562,3,3,3,3,3,3,3,3,3,2,6,6,6,6,4
563,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4
564,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
565,5,5,5,5,4,5,5,5,4,5,5,4,0,5,5
566,2,1,2,3,4,2,2,2,3,3,3,3,6,3,3
567,4,4,4,4,4,4,4,4,3,4,4,4,3,6,4
568,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
569,6,4,4,5,5,5,6,6,5,5,6,5,6,4,0
570,3,3,3,2,4,3,3,3,3,3,3,3,3,3,4
571,6,3,3,4,4,4,4,4,6,6,6,6,6,6,4
572,4,5,5,5,5,5,5,5,5,5,5,5,6,6,5
573,6,3,4,5,5,4,4,4,4,4,5,4,6,6,5
574,3,4,4,4,4,3,3,3,4,5,4,4,3,3,4
575,5,3,4,5,4,5,5,5,5,5,4,5,6,6,4
576,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
577,3,6,6,4,4,5,6,6,6,6,6,5,6,2,4
578,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
579,4,2,3,5,5,4,4,4,4,5,6,5,6,5,4
580,4,4,3,4,4,4,4,4,5,5,5,6,6,6,4
581,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
582,3,3,3,4,3,2,6,6,4,4,6,6,6,6,3
583,4,4,4,5,3,4,4,4,3,3,3,3,3,3,4
584,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
585,6,4,4,4,4,4,6,6,5,5,6,6,6,6,4
586,6,6,6,4,3,4,6,6,4,6,6,6,6,6,4
587,5,4,4,4,4,4,6,6,4,4,4,5,3,3,4
588,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3
589,6,3,3,4,3,4,6,6,5,6,6,4,6,6,3
590,5,3,3,5,4,5,5,5,4,4,4,4,3,3,4
591,4,4,6,3,3,3,6,6,5,4,4,5,5,6,5
592,6,4,3,4,4,4,4,4,5,5,6,6,6,6,4
593,5,4,4,4,5,5,6,5,5,6,5,4,5,5,5
594,3,3,3,4,3,4,4,5,5,6,6,6,6,6,4
595,4,1,3,3,4,3,3,3,6,4,6,4,6,4,4
596,4,6,3,4,4,4,6,6,3,4,6,4,6,4,4
597,5,3,4,4,4,3,4,4,5,5,4,4,6,6,4
598,6,2,2,3,3,2,6,6,3,1,6,6,6,6,3
599,6,6,6,4,2,5,3,3,1,6,6,4,6,6,3
600,1,1,2,3,3,4,6,6,4,4,6,6,6,5,3
601,2,1,2,3,3,2,2,2,3,3,3,3,3,3,2
602,4,3,3,3,2,3,6,6,3,3,3,6,3,3,3
603,5,3,3,3,4,4,6,6,3,4,4,5,3,6,4
604,5,4,6,2,4,2,6,6,5,3,2,4,3,3,4
605,3,3,2,4,4,5,4,4,5,6,6,6,6,6,4
606,4,4,6,4,4,4,4,4,4,4,3,4,6,6,4
607,3,3,3,3,4,4,3,3,4,6,6,6,6,6,3
608,4,3,3,4,5,4,3,3,2,4,5,5,4,6,4
609,4,4,4,5,5,5,6,6,3,5,5,3,3,4,4
610,3,4,4,5,5,5,4,4,5,6,6,6,6,6,5
611,6,6,3,4,3,4,6,4,1,5,6,6,6,6,4
612,4,4,3,5,4,4,6,6,5,4,6,4,6,4,4
613,3,2,3,4,4,5,6,6,4,6,6,6,6,6,4
614,3,2,2,3,3,4,3,3,2,4,6,2,6,3,4
615,3,2,2,2,3,4,6,6,2,2,6,4,6,2,3
616,3,3,2,3,2,3,6,6,3,3,6,4,6,3,2
617,3,3,3,4,3,3,6,6,4,4,4,5,4,4,4
618,4,3,3,4,3,5,5,5,5,3,3,4,4,4,4
619,4,3,3,4,3,4,4,4,2,4,6,6,6,6,4
620,6,3,6,3,6,3,6,6,5,6,6,6,6,6,4
621,5,4,4,4,4,5,6,6,4,5,4,5,5,5,5
622,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
623,5,3,3,5,5,5,6,6,5,5,5,5,5,5,4
624,5,3,4,4,4,3,6,6,6,5,6,6,6,6,5
625,6,3,4,5,5,5,6,6,5,6,6,4,6,4,0
626,4,2,2,3,3,3,3,3,3,3,6,3,6,1,3
627,3,2,2,4,4,4,4,4,4,3,2,2,1,2,3
628,4,3,2,4,4,5,5,5,3,4,4,5,4,4,4
629,5,4,3,4,4,4,4,4,4,4,4,6,6,6,4
630,4,4,4,4,4,4,6,6,3,3,6,3,6,6,4
631,0,3,4,4,4,3,6,6,4,1,6,4,6,4,4
632,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4
633,3,1,3,5,5,5,6,6,4,4,6,6,6,6,4
634,3,4,4,3,3,4,6,6,2,3,6,3,6,2,4
635,4,2,3,4,5,5,6,6,5,6,6,6,6,6,4
636,3,3,3,4,3,3,2,3,1,3,6,4,6,4,3
637,3,4,1,4,4,4,6,6,2,3,2,5,3,4,3
638,4,4,4,4,4,4,4,4,4,5,4,5,6,5,5
639,4,4,4,4,4,4,6,6,4,4,4,6,6,3,4
640,6,3,3,5,5,5,5,5,5,5,6,6,6,6,4
641,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
642,4,4,3,3,3,4,6,6,4,4,4,3,3,3,4
643,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
644,4,3,3,4,4,4,4,4,4,4,6,4,6,6,4
645,6,3,6,5,5,5,6,6,4,6,6,4,6,4,5
646,6,6,4,4,3,2,6,6,3,6,6,6,6,6,6
647,4,4,3,4,4,5,6,6,3,4,6,3,6,0,4
648,4,4,4,4,3,4,6,6,6,5,4,4,6,4,4
649,6,4,3,4,4,4,6,6,5,6,6,2,6,6,4
650,4,4,4,4,4,4,4,4,4,4,4,6,3,4,4
651,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5
652,5,4,5,5,5,5,6,6,5,5,5,5,6,6,5
653,6,5,5,5,4,0,3,3,5,5,6,6,6,6,5
654,6,4,4,4,4,4,4,3,4,6,6,6,6,6,4
655,3,4,4,4,4,4,4,4,4,4,6,6,6,6,4
656,5,4,4,4,4,4,4,4,6,4,4,6,6,6,4
657,4,5,4,5,5,5,6,6,5,5,5,5,6,5,5
658,3,4,3,3,4,3,4,3,3,3,3,4,3,3,3
659,4,3,6,3,4,4,6,6,4,6,6,6,6,6,4
660,4,5,2,4,5,4,4,3,3,0,0,0,0,0,0
661,3,3,3,4,4,4,4,4,6,3,4,4,4,4,4
662,4,2,3,3,3,3,6,6,4,3,3,2,3,3,3
663,4,3,3,4,5,4,4,4,5,3,4,5,6,4,4
664,6,3,6,3,4,4,4,4,5,6,6,2,6,3,4
665,4,5,5,5,5,5,6,6,5,5,5,5,5,5,5
666,3,2,3,5,5,5,5,5,5,5,5,5,5,5,4
667,6,3,3,3,3,3,3,3,3,1,3,6,3,6,3
668,4,3,6,4,4,4,6,6,3,4,4,3,3,4,4
669,5,5,6,4,5,4,4,5,4,3,4,5,6,2,4
670,4,3,3,4,4,4,6,6,5,6,6,4,6,6,4
671,4,6,6,4,4,4,4,4,6,6,6,6,6,6,4
672,5,5,5,4,4,3,3,3,5,6,6,6,6,6,4
673,5,5,5,5,5,3,6,6,5,6,6,6,6,6,5
674,0,6,6,3,3,3,6,6,6,6,6,4,6,6,4
675,6,6,3,5,5,3,6,6,3,5,6,5,6,5,4
676,4,4,4,4,2,4,6,6,6,6,6,6,6,6,4
677,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5
678,3,4,4,4,3,5,0,0,0,4,2,5,3,0,4
679,5,5,5,5,5,5,6,6,5,4,3,4,6,4,4
680,4,3,4,4,4,3,1,3,5,6,6,6,6,6,4
681,3,5,4,4,4,4,6,6,6,3,6,4,6,4,4
682,4,4,4,4,4,4,4,4,4,3,4,4,6,6,4
683,6,3,3,3,3,4,3,6,3,3,6,6,6,6,4
684,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5
685,6,2,6,4,4,4,1,4,3,6,6,5,6,6,2
686,4,3,6,4,4,4,6,6,6,4,6,4,6,6,4
687,6,4,6,4,4,5,6,6,4,5,4,5,6,5,4
688,4,4,4,4,3,3,6,6,6,4,6,5,6,4,5
689,6,5,5,5,5,5,5,5,5,5,0,5,0,5,5
690,3,4,5,5,5,5,5,5,4,4,5,5,5,5,5
691,3,3,3,2,5,4,6,5,5,6,6,3,6,6,4
692,4,3,3,4,4,4,4,4,5,6,6,4,6,6,4
693,4,4,4,5,5,5,3,3,4,6,6,6,6,6,4
694,6,6,6,5,5,5,5,5,6,5,6,6,6,6,5
695,3,3,3,4,4,4,4,4,2,2,2,3,6,6,3
696,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
697,4,4,6,5,4,4,4,4,5,3,6,5,6,4,4
698,2,2,3,4,4,4,0,0,5,4,3,0,0,0,3
699,3,4,4,2,3,3,4,4,6,5,6,6,6,6,4
700,5,3,6,2,5,5,5,5,6,6,6,6,6,6,4
701,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3
702,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5
703,3,3,3,4,3,4,6,6,6,6,6,6,6,6,3
704,6,6,4,5,5,5,5,6,5,6,6,5,6,6,4
705,4,5,5,5,5,5,6,4,6,5,6,5,6,1,4
706,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5
707,3,4,3,2,3,3,4,2,3,3,2,4,3,2,3
708,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0
709,4,3,4,4,5,4,6,2,3,6,6,3,6,6,3
710,2,3,2,3,4,4,6,6,5,6,6,6,6,6,3
711,4,4,4,4,4,4,4,4,4,5,5,5,6,5,4
712,6,3,3,3,4,4,6,6,4,0,0,0,0,0,0
713,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4
714,4,6,4,4,4,4,4,4,5,0,0,0,0,0,4
715,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4
716,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0
717,3,3,4,3,2,4,3,3,3,3,3,4,3,4,3
718,4,0,4,4,4,4,4,4,4,4,6,6,6,6,4
719,5,3,3,3,5,4,4,4,5,3,4,5,6,5,4
720,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
721,3,4,3,4,4,4,4,4,4,3,4,4,4,3,4
722,4,3,3,5,5,5,5,5,4,6,6,6,6,6,5
723,3,5,4,4,5,5,4,4,5,5,6,5,6,5,4
724,3,1,2,3,3,3,3,3,4,6,6,6,6,6,3
725,6,6,6,5,5,6,6,5,6,6,6,6,6,6,5
726,3,4,4,4,4,4,6,4,5,6,6,6,6,6,4
727,3,6,6,4,4,4,6,6,4,4,6,3,6,2,3
728,5,6,3,3,4,3,3,3,3,0,0,0,0,0,4
729,5,5,5,5,5,5,5,5,5,5,4,6,6,6,5
730,3,3,3,4,4,2,3,3,3,3,3,4,6,4,3
731,3,3,3,4,4,4,3,3,5,6,6,6,6,6,4
732,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5
733,4,3,3,3,4,4,3,4,5,6,6,6,6,6,4
734,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4
735,4,4,3,4,4,3,4,3,4,4,6,4,6,4,4
736,3,3,3,2,3,4,6,6,4,6,6,6,6,6,4
737,3,3,3,3,3,3,6,3,6,6,6,6,6,6,4
738,3,3,6,4,4,4,4,4,4,2,3,3,6,3,3
739,5,4,6,4,4,4,4,4,5,6,6,6,6,6,5
740,5,5,4,5,5,4,4,4,5,5,5,6,6,6,4
741,4,3,3,4,4,4,3,3,5,4,6,6,6,6,4
742,5,5,5,4,4,4,4,4,4,6,6,6,5,5,5
743,5,6,4,5,5,5,5,5,5,5,5,6,6,6,5
744,2,2,6,2,6,1,6,6,2,6,6,6,6,6,2
745,4,2,2,1,4,4,6,6,4,3,4,6,4,6,4
746,6,6,6,4,4,4,4,4,4,4,6,4,6,4,4
747,5,6,6,5,5,6,5,6,6,5,6,6,6,5,5
748,4,4,4,4,5,4,3,3,3,6,6,6,6,6,4
749,4,4,4,5,5,4,3,3,5,4,4,3,6,6,4
750,4,2,2,4,5,4,0,0,4,0,0,5,0,0,4
751,4,4,3,3,3,4,5,5,6,4,4,5,6,6,5
752,4,3,4,4,4,4,4,4,4,6,6,6,6,6,4
753,4,4,6,5,5,5,6,6,4,4,6,5,6,6,4
754,2,3,3,3,3,3,6,6,4,6,6,3,6,6,3
755,5,4,4,4,4,4,4,4,4,4,3,3,3,4,4
756,5,4,4,3,4,5,5,5,5,3,6,6,6,6,4
757,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
758,4,2,2,3,3,3,6,6,1,0,0,0,0,0,3
759,5,5,5,4,4,4,4,4,6,6,6,3,6,3,4
760,3,2,3,4,4,4,6,6,4,4,4,6,6,4,4
761,4,4,4,4,5,5,4,5,6,4,6,5,6,5,4
762,3,4,3,4,4,4,6,4,1,6,6,6,6,6,4
763,5,4,4,5,4,5,5,5,2,5,5,5,6,4,5
764,4,5,5,5,5,5,6,6,5,5,6,5,6,5,5
765,4,4,4,5,5,5,5,6,3,5,4,4,4,4,4
766,3,3,6,4,4,4,6,6,1,0,0,0,0,0,4
767,6,2,1,4,4,4,6,6,4,6,6,6,6,6,4
768,6,6,6,3,4,3,6,6,2,2,6,6,6,6,3
769,5,6,4,3,5,5,2,6,5,6,6,5,6,6,5
770,3,1,1,3,4,4,6,6,3,6,6,6,6,6,3
771,5,4,4,5,5,5,5,5,5,5,5,5,0,0,0
772,3,3,3,4,4,4,3,3,4,4,6,6,6,6,3
773,5,3,6,4,5,5,6,6,5,3,6,5,6,5,4
774,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
775,5,3,3,4,5,5,5,5,5,6,6,6,6,6,4
776,2,2,2,3,4,3,2,2,5,0,0,4,0,0,3
777,6,6,4,4,4,4,6,6,4,4,6,6,6,6,4
778,5,3,3,4,4,4,4,4,5,4,6,6,6,6,4
779,5,4,5,5,5,4,4,5,5,6,6,6,6,6,4
780,6,4,4,4,4,4,4,4,5,6,6,6,6,6,4
781,4,4,2,5,4,3,3,4,2,5,3,3,4,3,4
782,4,2,3,4,3,2,2,2,3,4,4,4,6,5,3
783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,5,2,2,4,4,4,2,6,2,5,6,5,6,5,4
785,4,4,6,4,4,4,3,3,5,4,6,4,6,4,4
786,4,3,4,4,4,4,4,4,3,4,3,4,3,3,4
787,5,4,4,5,5,5,6,6,6,4,6,6,6,6,5
788,3,6,3,5,5,4,4,4,5,5,6,6,6,4,5
789,4,4,3,5,4,4,3,4,4,5,5,5,6,4,4
790,5,6,5,5,5,5,6,6,6,5,5,5,5,5,5
791,6,4,4,5,5,4,4,6,5,4,6,4,6,6,4
792,6,6,6,5,5,5,5,5,5,5,5,5,6,6,5
793,3,4,4,4,5,5,4,4,5,5,5,5,5,5,4
794,4,4,6,4,4,4,4,4,5,4,4,4,4,4,4
795,3,4,4,4,3,3,6,6,3,3,4,4,4,6,4
796,5,4,4,5,4,5,6,6,4,5,6,3,6,4,4
797,4,4,4,5,5,5,5,5,3,2,2,4,6,4,4
798,4,4,4,4,4,4,3,3,4,6,6,6,6,6,4
799,4,3,5,4,3,6,6,4,3,3,4,3,3,4,4
800,3,3,3,3,3,3,2,2,3,3,3,3,3,3,0
801,6,6,3,4,4,4,6,6,4,6,6,6,6,6,4
802,4,4,4,4,4,4,4,4,4,4,6,4,6,4,4
803,5,4,5,5,5,5,6,6,6,6,6,6,6,6,5
804,3,2,4,4,5,4,6,6,4,3,6,4,6,3,3
805,5,5,3,5,5,5,5,5,5,5,5,6,5,6,5
806,5,5,5,5,5,5,5,5,6,5,5,6,6,6,5
807,6,4,4,4,4,4,3,3,4,4,4,4,4,4,4
808,5,3,4,4,4,4,6,6,4,4,6,4,6,3,4
809,5,4,4,4,4,4,6,6,4,4,4,4,4,6,4
810,3,3,3,3,3,3,3,3,3,2,2,6,2,6,3
811,6,6,6,5,4,4,6,4,4,5,5,5,6,5,5
812,0,2,2,3,3,4,3,3,1,4,0,3,0,0,3
813,4,5,5,5,5,5,3,3,5,2,3,3,3,4,4
814,6,6,0,6,6,2,6,6,6,2,6,4,6,3,3
815,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4
816,6,4,4,3,3,5,6,6,4,6,6,5,6,6,4
817,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
818,5,5,5,5,5,5,4,4,4,6,6,6,6,6,5
819,5,5,5,5,5,0,6,6,6,5,6,6,6,6,5
820,6,6,4,4,6,4,4,4,6,4,6,6,6,6,4
821,6,3,4,4,4,4,4,4,6,4,6,6,6,6,4
822,4,5,3,4,5,5,6,6,5,4,4,6,5,6,4
823,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
824,5,3,3,3,5,6,4,6,5,3,6,5,6,5,5
825,3,4,3,5,5,5,5,3,6,3,4,5,6,5,4
826,3,3,4,3,4,4,4,4,3,3,3,2,6,2,4
827,3,1,2,4,5,6,6,6,4,3,6,6,6,5,3
828,5,4,5,5,5,5,6,6,5,5,6,6,6,6,5
829,3,6,6,4,4,4,6,6,5,4,6,5,6,4,4
830,3,3,4,4,4,4,4,4,4,6,6,6,6,6,3
831,6,4,3,5,4,5,6,6,5,6,6,5,6,6,4
832,4,4,4,5,5,5,5,5,4,5,0,0,0,0,4
833,3,3,3,3,3,4,4,4,5,6,6,6,6,6,4
834,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4
835,0,6,3,5,5,4,4,4,5,6,6,4,6,6,4
836,4,4,4,4,4,4,6,6,4,4,4,5,6,6,4
837,5,3,3,2,3,2,2,2,4,4,3,5,2,2,3
838,5,5,5,5,5,5,6,6,1,5,5,6,6,6,5
839,3,3,3,3,3,3,3,3,3,6,6,6,6,6,3
840,3,6,6,3,3,4,6,6,5,3,6,6,6,4,4
841,4,3,4,5,5,4,6,6,4,6,6,5,6,6,4
842,6,6,6,4,4,4,6,6,5,6,6,6,6,6,4
843,5,3,3,3,4,4,4,4,4,4,4,6,0,6,4
844,4,3,3,3,3,3,6,6,6,4,4,3,3,3,4
845,4,3,4,4,4,4,6,6,5,6,6,4,6,6,4
846,4,3,3,3,3,3,3,3,3,3,6,6,6,6,3
847,1,3,3,3,3,2,2,2,1,2,3,3,6,3,2
848,3,3,5,5,5,5,5,5,5,5,6,6,6,6,5
849,5,5,5,5,5,5,6,6,2,5,6,5,6,5,5
850,6,3,3,5,4,5,6,4,5,6,6,6,6,6,4
851,0,6,0,0,0,6,0,6,0,0,0,0,0,0,0
852,3,3,4,0,5,3,4,4,3,5,5,5,6,6,5
853,3,3,3,4,4,4,4,4,4,4,4,6,6,6,3
854,3,6,2,3,3,3,6,6,6,3,6,6,6,6,2
855,2,3,3,3,4,5,5,5,5,4,4,5,3,3,4
856,3,3,3,3,3,3,6,6,1,6,6,6,6,6,3
857,4,5,4,4,4,4,6,6,6,2,6,3,6,2,4
858,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
859,4,4,4,3,3,3,3,3,1,6,6,6,6,6,3
860,3,3,3,4,4,4,3,3,4,4,6,6,6,6,4
861,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5
862,4,3,3,2,2,3,3,3,5,3,3,4,3,3,4
863,4,3,3,3,3,4,4,4,4,4,3,3,6,4,4
864,4,3,3,3,4,4,4,4,4,5,4,5,4,4,4
865,4,2,3,4,4,4,6,6,6,4,6,6,6,6,4
866,3,3,3,4,3,3,6,6,3,3,3,6,3,6,4
867,6,4,5,5,5,4,6,6,5,3,6,4,6,3,4
